curvature,look_fw_curvature,s,n,alpha,v,v_comm,delta,rec_diff
0.5991746255536656,0.5935426134685385,0.0,-0.2,-1.2566370614359172,0.4,0.2732987018893569,0.5235090772055423,0.4552898325192737
0.5991746255536656,0.5935426134685385,0.0,-0.2,-1.0066370614359172,0.4,0.2755590514719325,0.5235657136070319,0.45534646892076325
0.5991746255536656,0.5935426134685385,0.0,-0.2,-0.7566370614359172,0.4,0.282147313545701,0.5235908061774487,0.4553715614911801
0.5991746255536656,0.5935426134685385,0.0,-0.2,-0.5066370614359172,0.4,0.3294903176143891,0.39442281454204414,0.3262035698557756
0.5991746255536656,0.5935426134685385,0.0,-0.2,-0.4,0.4,0.32949336306259625,0.37615709100592565,0.30793784631965704
0.5991746255536656,0.5935426134685385,0.0,-0.2,-0.30000000000000004,0.4,0.32942800160395763,0.3553415202571295,0.2871222755708609
0.5991746255536656,0.5935426134685385,0.0,-0.2,-0.2,0.4,0.32948662019016933,0.31781983809932746,0.24960059341305887
0.5991746255536656,0.5935426134685385,0.0,-0.2,-0.09999999999999998,0.4,0.329489968441256,0.29967932531827773,0.23146008063200915
0.5991746255536656,0.5935426134685385,0.0,-0.2,0.0,0.4,0.3294900395001287,0.276892696374282,0.2086734516880134
0.5991746255536656,0.5935426134685385,0.0,-0.2,0.09999999999999998,0.4,0.32948959450488946,0.2537527926107623,0.1855335479244937
0.5991746255536656,0.5935426134685385,0.0,-0.2,0.20000000000000007,0.4,0.32947160573135387,0.23406785438561023,0.16584860969934165
0.5991746255536656,0.5935426134685385,0.0,-0.2,0.30000000000000004,0.4,0.3294701099836709,0.21083231748069706,0.14261307279442847
0.5991746255536656,0.5935426134685385,0.0,-0.2,0.4,0.4,0.329462098995811,0.18735761848478966,0.11913837379852107
0.5991746255536656,0.5935426134685385,0.0,-0.2,0.65,0.4,0.3294849328937885,0.12234605566283557,0.05412681097656699
0.5991746255536656,0.5935426134685385,0.0,-0.2,0.9,0.4,0.3294829232976842,0.04797395543222091,-0.02024528925404767
0.5991746255536656,0.5935426134685385,0.0,-0.2,1.15,0.4,0.3294817931446303,-0.05912476996643622,-0.1273440146527048
0.5991746255536656,0.5935426134685385,0.0,-0.17500000000000002,-1.2566370614359172,0.4,0.2770664991098396,0.5235384241663598,0.45531917948009115
0.5991746255536656,0.5935426134685385,0.0,-0.17500000000000002,-1.0066370614359172,0.4,0.2806028557953443,0.5235763118854397,0.45535706719917113
0.5991746255536656,0.5935426134685385,0.0,-0.17500000000000002,-0.7566370614359172,0.4,0.29765882594717336,0.5235968563981331,0.4553776117118645
0.5991746255536656,0.5935426134685385,0.0,-0.17500000000000002,-0.5066370614359172,0.4,0.3294850451533192,0.383387336068292,0.3151680913820234
0.5991746255536656,0.5935426134685385,0.0,-0.17500000000000002,-0.4,0.4,0.3294867518537805,0.3598556838400635,0.2916364391537949
0.5991746255536656,0.5935426134685385,0.0,-0.17500000000000002,-0.30000000000000004,0.4,0.32948247402814546,0.329360421089191,0.26114117640292245
0.5991746255536656,0.5935426134685385,0.0,-0.17500000000000002,-0.2,0.4,0.32948099557869026,0.30350984995023106,0.23529060526396248
0.5991746255536656,0.5935426134685385,0.0,-0.17500000000000002,-0.09999999999999998,0.4,0.3294817621238718,0.2785374077627071,0.2103181630764385
0.5991746255536656,0.5935426134685385,0.0,-0.17500000000000002,0.0,0.4,0.3294829896503288,0.25787541999405134,0.18965617530778275
0.5991746255536656,0.5935426134685385,0.0,-0.17500000000000002,0.09999999999999998,0.4,0.3294599436463609,0.23352012618554413,0.16530088149927555
0.5991746255536656,0.5935426134685385,0.0,-0.17500000000000002,0.20000000000000007,0.4,0.3294813823736858,0.20921647484304517,0.1409972301567766
0.5991746255536656,0.5935426134685385,0.0,-0.17500000000000002,0.30000000000000004,0.4,0.3294783683183121,0.18163947980286652,0.11342023511659793
0.5991746255536656,0.5935426134685385,0.0,-0.17500000000000002,0.4,0.4,0.329479070271745,0.16044626915031845,0.09222702446404987
0.5991746255536656,0.5935426134685385,0.0,-0.17500000000000002,0.65,0.4,0.32947593380667034,0.09245402891097632,0.024234784224707734
0.5991746255536656,0.5935426134685385,0.0,-0.17500000000000002,0.9,0.4,0.32947323825973446,0.013057826398838825,-0.05516141828742976
0.5991746255536656,0.5935426134685385,0.0,-0.17500000000000002,1.15,0.4,0.3294713217168394,-0.11347400983117212,-0.1816932545174407
0.5991746255536656,0.5935426134685385,0.0,-0.15000000000000002,-1.2566370614359172,0.4,0.2810088701604294,0.5235528089631947,0.45533356427692606
0.5991746255536656,0.5935426134685385,0.0,-0.15000000000000002,-1.0066370614359172,0.4,0.28645917354651684,0.5235809669474517,0.4553617222611831
0.5991746255536656,0.5935426134685385,0.0,-0.15000000000000002,-0.7566370614359172,0.4,0.3293946231798202,0.4053498742079808,0.33713062952171224
0.5991746255536656,0.5935426134685385,0.0,-0.15000000000000002,-0.5066370614359172,0.4,0.32947784269097763,0.36892197574912655,0.30070273106285794
0.5991746255536656,0.5935426134685385,0.0,-0.15000000000000002,-0.4,0.4,0.3294774445445341,0.344323648939771,0.27610440425350247
0.5991746255536656,0.5935426134685385,0.0,-0.15000000000000002,-0.30000000000000004,0.4,0.32946808889800044,0.30014200258320856,0.23192275789693997
0.5991746255536656,0.5935426134685385,0.0,-0.15000000000000002,-0.2,0.4,0.32947445159222566,0.2801114406188737,0.21189219593260514
0.5991746255536656,0.5935426134685385,0.0,-0.15000000000000002,-0.09999999999999998,0.4,0.3294715499173759,0.25457497579359206,0.18635573110732348
0.5991746255536656,0.5935426134685385,0.0,-0.15000000000000002,0.0,0.4,0.32947437431537824,0.2287392337846846,0.16051998909841603
0.5991746255536656,0.5935426134685385,0.0,-0.15000000000000002,0.09999999999999998,0.4,0.32944567402271885,0.20694921035813688,0.1387299656718683
0.5991746255536656,0.5935426134685385,0.0,-0.15000000000000002,0.20000000000000007,0.4,0.3294436099320817,0.17792166036068424,0.10970241567441566
0.5991746255536656,0.5935426134685385,0.0,-0.15000000000000002,0.30000000000000004,0.4,0.3294416932289033,0.15609980169485513,0.08788055700858655
0.5991746255536656,0.5935426134685385,0.0,-0.15000000000000002,0.4,0.4,0.32946588253651293,0.12707580415853414,0.05885655947226556
0.5991746255536656,0.5935426134685385,0.0,-0.15000000000000002,0.65,0.4,0.32943409489123654,0.05853517735498924,-0.009684067331279342
0.5991746255536656,0.5935426134685385,0.0,-0.15000000000000002,0.9,0.4,0.3294615101892666,-0.027604972879962542,-0.09582421756623112
0.5991746255536656,0.5935426134685385,0.0,-0.15000000000000002,1.15,0.4,0.3294579018542078,-0.17139091903376272,-0.2396101637200313
0.5991746255536656,0.5935426134685385,0.0,-0.125,-1.2566370614359172,0.4,0.2852040650215497,0.5235620598223699,0.4553428151361013
0.5991746255536656,0.5935426134685385,0.0,-0.125,-1.0066370614359172,0.4,0.29421962409882385,0.5235877056553017,0.45536846096903305
0.5991746255536656,0.5935426134685385,0.0,-0.125,-0.7566370614359172,0.4,0.32940096907250727,0.3966445414835125,0.32842529679724397
0.5991746255536656,0.5935426134685385,0.0,-0.125,-0.5066370614359172,0.4,0.32946814154547455,0.35114254321772503,0.2829232985314565
0.5991746255536656,0.5935426134685385,0.0,-0.125,-0.4,0.4,0.3294622403777026,0.31408635903861853,0.24586711435234995
0.5991746255536656,0.5935426134685385,0.0,-0.125,-0.30000000000000004,0.4,0.32946220333769777,0.28075580362539665,0.21253655893912807
0.5991746255536656,0.5935426134685385,0.0,-0.125,-0.2,0.4,0.32946496399251324,0.25503537672089305,0.18681613203462447
0.5991746255536656,0.5935426134685385,0.0,-0.125,-0.09999999999999998,0.4,0.32946501365252556,0.22744795539294158,0.159228710706673
0.5991746255536656,0.5935426134685385,0.0,-0.125,0.0,0.4,0.32945118677241725,0.20414031438611752,0.13592106969984893
0.5991746255536656,0.5935426134685385,0.0,-0.125,0.09999999999999998,0.4,0.32945915595348524,0.17708827927719176,0.10886903459092317
0.5991746255536656,0.5935426134685385,0.0,-0.125,0.20000000000000007,0.4,0.3294244266281154,0.14672781269760665,0.07850856801133807
0.5991746255536656,0.5935426134685385,0.0,-0.125,0.30000000000000004,0.4,0.32945969184893004,0.12019698445370379,0.05197773976743521
0.5991746255536656,0.5935426134685385,0.0,-0.125,0.4,0.4,0.32945807225827306,0.09329746293255252,0.025078218246283937
0.5991746255536656,0.5935426134685385,0.0,-0.125,0.65,0.4,0.329414220321862,0.01999121889957504,-0.04822802578669354
0.5991746255536656,0.5935426134685385,0.0,-0.125,0.9,0.4,0.3294485511981231,-0.07433745642454717,-0.14255670111081575
0.5991746255536656,0.5935426134685385,0.0,-0.125,1.15,0.4,0.329442642421825,-0.2241269622171198,-0.2923462069033884
0.5991746255536656,0.5935426134685385,0.0,-0.1,-1.2566370614359172,0.4,0.2897191332911164,0.523568478967602,0.45534923428133334
0.5991746255536656,0.5935426134685385,0.0,-0.1,-1.0066370614359172,0.4,0.30471724108955806,0.5235918364582406,0.455372591771972
0.5991746255536656,0.5935426134685385,0.0,-0.1,-0.7566370614359172,0.4,0.3293880408061526,0.38699299970822265,0.31877375502195404
0.5991746255536656,0.5935426134685385,0.0,-0.1,-0.5066370614359172,0.4,0.3294551726009325,0.32912199767104866,0.26090275298478005
0.5991746255536656,0.5935426134685385,0.0,-0.1,-0.4,0.4,0.32944434868805683,0.2800109787837998,0.21179173409753124
0.5991746255536656,0.5935426134685385,0.0,-0.1,-0.30000000000000004,0.4,0.3294485954001619,0.2554790738801797,0.18725982919391113
0.5991746255536656,0.5935426134685385,0.0,-0.1,-0.2,0.4,0.3294542660907423,0.2306284091155384,0.1624091644292698
0.5991746255536656,0.5935426134685385,0.0,-0.1,-0.09999999999999998,0.4,0.3294202344625657,0.20110438197970523,0.13288513729343665
0.5991746255536656,0.5935426134685385,0.0,-0.1,0.0,0.4,0.32941450147460116,0.16787525441278295,0.09965600972651437
0.5991746255536656,0.5935426134685385,0.0,-0.1,0.09999999999999998,0.4,0.32944756776858863,0.14371027839339845,0.07549103370712987
0.5991746255536656,0.5935426134685385,0.0,-0.1,0.20000000000000007,0.4,0.32944584385768483,0.11197500988464484,0.04375576519837626
