curvature,look_fw_curvature,n,alpha,delta,rec_diff
0.6779651412866528,0.6499610513057127,-0.0499999999999999,1.15,-0.3280687016584256,-0.4058108044352664
0.8776850403991263,0.961279826665964,0.08,0.3,-0.1908125173811668,-0.2937867751129632
-1.1192353053940052,-1.0031817779629555,0.155,-0.5066370614359172,-0.115835004055298,0.0206389561356517
-1.1820107702777445,-1.214279610604836,0.08,0.3,-0.2554499350171239,-0.1095288520351017
1.4297952792035464,2.024095652932377,0.01,1.15,-0.3132073068167786,-0.5008396106115167
0.8776850403991263,0.961279826665964,0.02,0.0999999999999999,-0.0478466368243379,-0.1508208945561344
-1.0411201351664563,-0.3145205627266815,-0.175,1.15,-0.2420779512077927,-0.1168862294408468
0.8351531591030978,0.7746267852647152,0.08,-1.0066370614359172,0.3217253095924015,0.2242778074769369
1.1873791496553268,1.2219028763334885,0.105,1.15,-0.3949128217119759,-0.5416591903446699
0.6808031831132189,0.7292765439100657,0.08,0.3,-0.1967138520800561,-0.2748029273971031
0.650275895795265,-0.4274884594957489,-0.03,0.0999999999999999,0.0368593577262624,-0.0375124784541467
1.873919430558042,0.9040391409647658,0.01,1.15,-0.3527494584056179,-0.6520939468253729
1.873919430558042,0.9040391409647658,0.08,-1.0066370614359172,0.337684133459681,0.0383396450399259
0.6808031831132189,0.7292765439100657,0.18,-0.0999999999999999,-0.209215874513195,-0.287304949830242
-0.8138949130408517,-0.7539977347252713,-0.0199999999999999,0.65,-0.2539255635290557,-0.1592065253168556
1.7417645215514366,1.8882469824154675,0.0,-1.0066370614359172,0.5235523251809223,0.2659218542216426
1.943619395276711,1.9724309963031323,0.105,1.15,-0.3616669643603106,-0.6887283796325145
1.135788145974598,1.0299832957043902,0.105,-0.3,-0.0562528340379737,-0.1951827611030093
0.603570840920315,0.6185224942121409,0.08,0.3,-0.1992117151005726,-0.2679570075892732
-1.6264340944109743,-2.027453699387208,-0.175,-0.3,0.2456908312802856,0.4740928937851593
-0.9003435210523172,-0.9871311510648796,0.18,-0.0999999999999999,-0.2447720062157593,-0.1388143310704167
0.5991746255536656,0.5935426134685385,-0.125,0.65,0.019991218899575,-0.0482280257866935
0.8776850403991263,0.961279826665964,0.155,0.65,-0.3385888380911613,-0.4415630958229577
-2.0114696519226394,-1.9866466506413103,-0.2,-1.0066370614359172,0.5235913633460022,0.8839504659262503
