s,n,alpha,v,traj_x,traj_y
1.1088358189328436,0.00999810661408478,-0.06284187011045458,1.1999853670622962,1.0458298487543947,0.31410848746550213
1.1329561048692667,0.0099981068205497,-0.06284445923786622,1.199988212434126,1.0660803252955622,0.32698887151061967
1.1570764480015416,0.009998107025101568,-0.06284655226164823,1.1999904665937422,1.0861740409314102,0.3401125682751745
1.1811968364459937,0.009998107227731817,-0.0628482442418922,1.1999922314798392,1.1061080622375967,0.35347766398608815
1.2053172603679656,0.009998107428482913,-0.06284961202410537,1.1999935967061413,1.1258794809719173,0.3670822104433872
1.2294377117340793,0.009998107627435122,-0.0628507177291603,1.1999946408698414,1.1454854142395956,0.3809242252674703
1.2535581840907997,0.009998107824686926,-0.0628516115746972,1.1999954315430146,1.1649230046828496,0.3950016921503953
1.277678672342824,0.009998108020337841,-0.06285233415596812,1.199996025269506,1.1841894206730545,0.4093125610972971
1.301799172531409,0.00999810821447687,-0.06285291828964726,1.1999964680914068,1.2032818565061345,0.42385474865826644
1.3259196816232817,0.009998108407176772,-0.06285339050432845,1.1999967966015954,1.2221975326099819,0.43862613815759693
1.3500401973207035,0.009998108598492202,-0.06285377224541228,1.1999970393038952,1.2409336957719896,0.45362457992807
1.3741607178988777,0.00999810878846141,-0.06285408084910356,1.199997218048496,1.2594876193907547,0.4688478915559126
1.3982812420722075,0.00999810897710771,-0.06285433032978532,1.1999973493784322,1.277856603752024,0.4842938581394355
1.422401768887619,0.009998109164442739,-0.06285453201650953,1.1999974457007367,1.2960379763263017,0.49996023256224537
1.446522297641426,0.009998109350468519,-0.06285469506753752,1.1999975162545204,1.314029092084275,0.5158447357805664
1.4706428278156531,0.009998109535180077,-0.06285482688628247,1.199997567883418,1.3318273338259423,0.5319450571235189
1.4947633590298848,0.009998109718566493,-0.06285493345756331,1.1999976056367614,1.3494301125196402,0.5482588546049613
1.5188838910051996,0.00999810990061307,-0.06285501961941738,1.1999976332292086,1.366834867647696,0.5647837552455215
1.5430044235373426,0.009998110081302115,-0.06285508928284014,1.199997653387696,1.384039067556053,0.5815173554035863
1.567124956476871,0.009998110260613749,-0.06285514560941836,1.1999976681109294,1.4010402098057662,0.5984572211142057
1.591245489714517,0.009998110438526272,-0.0628551911549289,1.199997678862175,1.4178358215247515,0.6156008884350613
1.6153660231704245,0.009998110615017246,-0.06285522798541542,1.199997686711795,1.4344234597585455,0.6329458637988101
1.6394865567862527,0.009998110790063238,-0.0628552577710333,1.199997692442266,1.4508007118191437,0.6504896243712622
1.6636070905193876,0.00999811096364058,-0.06285528186190376,1.1999976966253503,1.4669651956312135,0.6682296184149613
1.6877276243387085,0.009998111135725003,-0.06285530134944181,1.1999976996787018,1.4829145600751454,0.6861632656578271
1.711848158221489,0.009998111306292391,-0.06285531711592371,1.19999770190733,1.4986464853265424,0.7042879576665915
1.7359686921511335,0.009998111475318315,-0.06285532987456585,1.1999977035339418,1.5141586831918437,0.7226010582248077
1.7600892261155223,0.009998111642778558,-0.06285534020191594,1.1999977047211283,1.5294488974398381,0.7410999037152584
1.784209760105804,0.009998111808648805,-0.06285534856404397,1.1999977055875817,1.5445149041288924,0.7597818035066128
1.8083302941155124,0.009998111972905182,-0.0628553553377077,1.1999977062199412,1.5593545119297396,0.7786440403442118
1.8324508281399223,0.009998112135523518,-0.06285536082747264,1.1999977066814458,1.573965562443714,0.7976838707448688
1.85657136217558,0.009998112296480177,-0.06285536527953889,1.1999977070182533,1.5883459305163325,0.8168985253955973
1.8806918962199584,0.009998112455751572,-0.06285536889292902,1.1999977072640522,1.602493524546138,0.8362852095561721
1.904812430271208,0.009998112613314398,-0.0628553718285264,1.1999977074434307,1.6164062867887348,0.855841103465452
1.928932964327973,0.009998112769145539,-0.0628553742163842,1.1999977075743338,1.630082193655951,0.8755633627513824
1.953053498389258,0.009998112923222049,-0.06285537616163328,1.1999977076698587,1.643519256010069,0.895449118844613
1.9771740324543308,0.009998113075521316,-0.06285537774925644,1.1999977077395638,1.6567155194530727,0.9154954793956572
2.0012945665226507,0.009998113226020976,-0.06285537904794991,1.1999977077904254,1.6696690646108614,0.9356995286955293
2.025415100593817,0.009998113374698874,-0.06285538011324451,1.1999977078275343,1.6823780074123835,0.9560583280997916
2.0495356346675315,0.009998113521533101,-0.06285538099002816,1.1999977078546067,1.6948404993636463,0.9765689164559481
2.07365616874357,0.00999811366650202,-0.06285538171458496,1.1999977078743542,1.707054727816555,0.9972283105341182
2.097776702821762,0.00999811380958432,-0.06285538231624357,1.1999977078887558,1.7190189162325482,1.0180335054609275
2.121897236901978,0.009998113950758914,-0.06285538281871071,1.1999977078992559,1.7307313244409814,1.0389814751565514
2.1460177709841166,0.009998114090004975,-0.06285538324114823,1.1999977079069086,1.7421902488922256,1.060069172774843
2.1701383050680967,0.009998114227301956,-0.06285538359904382,1.1999977079124833,1.7533940229054397,1.081293531146488
2.1942588391538527,0.009998114362629653,-0.0628553839049145,1.1999977079165414,1.7643410169109834,1.1026514632251119
2.218379373241331,0.009998114495968066,-0.0628553841688771,1.1999977079194926,1.7750296386874327,1.1241398625362855
2.242499907330484,0.009998114627297452,-0.06285538439910761,1.199997707921636,1.7854583335931635,1.1457556036293506
2.2666204414212725,0.009998114756598505,-0.06285538460221178,1.19999770792319,1.7956255847924705,1.1674955425320133
2.290740975513659,0.009998114883852105,-0.06285538478352792,1.1999977079243143,1.8055299134761869,1.1893565172076244
2.3148615096076113,0.009998115009039391,-0.06285538494736925,1.199997707925125,1.815169879076775,1.211335348015094
2.338982043703097,0.009998115132141864,-0.0628553850972195,1.1999977079257071,1.8245440794778527,1.2334288381713614
2.363102577800086,0.009998115253141288,-0.06285538523589258,1.199997707926123,1.8336511512181288,1.2556337742163641
2.3872231118985505,0.009998115372019757,-0.0628553853656605,1.199997707926418,1.8424897696897167,1.2779469264804286
2.411343645998462,0.009998115488759618,-0.06285538548835777,1.1999977079266253,1.8510586493307948,1.3003650495540184
2.435464180099792,0.009998115603343577,-0.06285538560546439,1.1999977079267694,1.8593565438125896,1.3228848827597748
2.459584714202514,0.009998115715754551,-0.06285538571817495,1.1999977079268682,1.8673822462206529,1.3455031506267763
2.4837052483066007,0.00999811582597597,-0.06285538582745097,1.1999977079269348,1.875134589230404,1.3682165633669499
2.5078257824120245,0.009998115933991284,-0.06285538593406943,1.199997707926979,1.882612445276916,1.391021817353565
2.5319463165187583,0.00999811603978452,-0.06285538603865376,1.1999977079270079,1.8898147267189174,1.4139155956017402
2.556066850626775,0.009998116143339916,-0.06285538614170612,1.1999977079270268,1.8967403859969882,1.4368945682508931
2.5801873847360475,0.009998116244641949,-0.06285538624363042,1.19999770792704,1.9033884157859253,1.4599553930490625
2.604307918846548,0.00999811634367547,-0.06285538634475013,1.1999977079270512,1.9097578491412561,1.4830947158390335
2.628428452958249,0.009998116440425515,-0.06285538644532515,1.1999977079270632,1.9158477596398795,1.5063091710461936
2.6525489870711234,0.009998116534877576,-0.06285538654556186,1.1999977079270796,1.9216572615148122,1.5295953821680497
2.6766695211851426,0.009998116627017294,-0.0628553866456258,1.1999977079271045,1.927185509784021,1.5529499622653344
2.700790055300279,0.009998116716830999,-0.0628553867456452,1.199997707927143,1.9324317003733253,1.5763695144546317
2.724910589416505,0.009998116804305617,-0.06285538684571888,1.199997707927202,1.9373950702333478,1.5998506324024462
2.7490311235337925,0.009998116889429157,-0.06285538694591801,1.1999977079272894,1.9420748974504978,1.6233899008206503
2.7731516576521136,0.009998116972190593,-0.06285538704629233,1.199997707927415,1.9464705013519723,1.6469838959632295
2.79727219177144,0.009998117052579799,-0.06285538714687482,1.199997707927588,1.9505812426047593,1.6706291861242624
2.8213927258917444,0.009998117130587299,-0.06285538724768686,1.1999977079278188,1.9544065233086274,1.6943223321370566
2.845513260012999,0.009998117206203153,-0.06285538734874938,1.199997707928114,1.9579457870830914,1.7180598878743683
2.869633794135176,0.009998117279416154,-0.06285538745008937,1.1999977079284776,1.9611985191483368,1.7418384007496346
2.893754328258248,0.00999811735021265,-0.06285538755174812,1.199997707928909,1.9641642464000943,1.7656544122191484
2.917874862382187,0.00999811741857577,-0.0628553876537846,1.1999977079294035,1.9668425374784546,1.789504458285096
2.941995396506964,0.009998117484485715,-0.06285538775626975,1.1999977079299529,1.9692330028306066,1.81338506999939
2.9661159306325513,0.009998117547921454,-0.06285538785927065,1.1999977079305462,1.9713352947674971,1.8372927739682225
2.9902364647589192,0.00999811760886396,-0.0628553879628254,1.199997707931171,1.9731491075143972,1.8612240928572639
3.0143569988860386,0.00999811766730106,-0.06285538806690993,1.1999977079318134,1.9746741772553729,1.885175545897436
3.038477533013879,0.009998117723231269,-0.06285538817141942,1.1999977079324566,1.9759102821716517,1.909143649391183
3.0625980671424102,0.009998117776665153,-0.06285538827617287,1.199997707933079,1.976857242473886,1.9331249172191693
3.0867186012716017,0.009998117827622164,-0.06285538838095311,1.1999977079336526,1.9775149204283042,1.9571158613473294
3.1108391354014224,0.00999811787612235,-0.06285538848557992,1.1999977079341426,1.9778832203767542,1.9811129923341946
3.134959669531841,0.009998117922175153,-0.06285538858999243,1.1999977079345094,1.9779620887506262,2.0051128198384256
3.1590802036628247,0.009998117965769557,-0.0628553886943048,1.1999977079347137,1.977751514078656,2.029111853126479
3.183200737794341,0.009998118006870851,-0.0628553887987985,1.1999977079347242,1.9772515269885942,2.053106601580329
3.207321271926356,0.009998118045428373,-0.06285538890382812,1.1999977079345252,1.976462200202747,2.077093575205173
3.231441806058834,0.009998118081393136,-0.06285538900966671,1.1999977079341233,1.9753836485273777,2.1010692851370427
3.25556234019174,0.009998118114738294,-0.06285538911635787,1.1999977079335475,1.9740160288359907,2.1250302441502567
3.2796828743250384,0.00999811814546976,-0.06285538922367515,1.1999977079328485,1.9723595400465026,2.148972967164629
3.3038034084586956,0.009998118173617655,-0.06285538933124224,1.199997707932093,1.9704144230923186,2.172893971752366
3.3279239425926788,0.009998118199212976,-0.06285538943874813,1.1999977079313549,1.9681809608873124,2.196789778644582
3.3520444767269573,0.009998118222269016,-0.06285538954608294,1.1999977079307014,1.9656594782846954,2.220656912237354
3.3761650108615022,0.009998118242782933,-0.06285538965328676,1.1999977079301771,1.9628503420297658,2.2444919010972457
3.400285544996285,0.009998118260747764,-0.06285538976042487,1.1999977079297968,1.9597539607065537,2.268291278466216
3.4244060791312783,0.0099981182761578,-0.06285538986754,1.19999770792955,1.9563707846783882,2.292051582765856
3.448526613266453,0.009998118289006831,-0.06285538997467065,1.1999977079294113,1.9527013060223948,2.3157693581008654
3.472647147401781,0.009998118299286506,-0.062855390081865,1.1999977079293498,1.9487460584579248,2.339441154761711
3.4967676815372317,0.009998118306987564,-0.0628553901891692,1.1999977079293358,1.944505617268926,2.3630635297263756
3.520888215672776,0.009998118312102365,-0.06285539029660761,1.1999977079293436,1.939980599220266,2.386633047161144
3.545008749808382,0.009998118314626195,-0.06285539040417644,1.1999977079293522,1.9351716624680237,2.4101462789203367
3.569129283944019,0.00999811831455745,-0.06285539051184783,1.199997707929346,1.9300795064637617,2.433599805044927
3.5932498180796553,0.009998118311896799,-0.06285539061958105,1.199997707929314,1.9247048718527917,2.456990214259969
3.6173703522152585,0.009998118306646191,-0.062855390727333,1.1999977079292496,1.9190485403664526,2.4803141044707635
3.641490886350797,0.009998118298808098,-0.06285539083506464,1.1999977079291495,1.9131113347084066,2.5035680832576834
3.665611420486238,0.009998118288385014,-0.0628553909427443,1.199997707929014,1.9068941184349812,2.5267487683696
3.6897319546215503,0.009998118275379168,-0.06285539105034844,1.1999977079288462,1.900397795829566,2.5498527882158215
3.7138524887567015,0.009998118259792639,-0.0628553911578593,1.1999977079286506,1.8936233117710857,2.5728767823564884
3.73797302289166,0.009998118241627326,-0.06285539126526395,1.199997707928434,1.8865716515965694,2.595817401991342
3.7620935570263936,0.009998118220885126,-0.06285539137255196,1.1999977079282045,1.879243840957835,2.618671310446801
3.7862140911608715,0.009998118197568044,-0.06285539147971407,1.1999977079279696,1.8716409456723089,2.6414351836612777
3.810334625295062,0.009998118171678222,-0.06285539158674168,1.1999977079277373,1.8637640715680062,2.6641057106686543
3.8344551594289342,0.009998118143218035,-0.06285539169362603,1.1999977079275146,1.8556143643226886,2.686679594079858
3.858575693562457,0.009998118112190047,-0.0628553918003585,1.1999977079273074,1.8471930092972284,2.709153550562461
3.882696227695599,0.009998118078597022,-0.06285539190693058,1.19999770792712,1.8385012313631983,2.731524311318235
3.9068167618283303,0.009998118042441861,-0.06285539201333429,1.1999977079269555,1.8295402947247181,2.753788622558593
3.93093729596062,0.009998118003727526,-0.06285539211956272,1.1999977079268151,1.8203115027345769,2.7759432459778464
3.955057830092438,0.009998117962456988,-0.06285539222561021,1.1999977079266986,1.8108161977046628,2.7979849592242108
3.979178364223753,0.009998117918633028,-0.06285539233147375,1.1999977079266044,1.8010557607107276,2.819910556368494
4.003298898354535,0.009998117872258232,-0.06285539243715246,1.1999977079265305,1.7910316113915103,2.8417168483703885
4.027419432484753,0.00999811782333473,-0.06285539254264931,1.1999977079264739,1.780745207742253,2.8634006635423166
4.051539966614377,0.009998117771863994,-0.06285539264797194,1.1999977079264317,1.7701980459026396,2.8849588480107435
4.075660500743377,0.00999811771784667,-0.06285539275313312,1.1999977079264006,1.759391659939184,2.906388266174906
4.099781034871721,0.009998117661282217,-0.0628553928581527,1.199997707926378,1.748327621622103,2.927685801162876
4.123901568999379,0.009998117602168548,-0.06285539296305902,1.1999977079263615,1.7370075401967067,2.9488483552849103
4.148022103126321,0.009998117540501616,-0.06285539306789065,1.199997707926349,1.7254330621493346,2.9698728504839997
4.172142637252515,0.009998117476274803,-0.06285539317269927,1.1999977079263393,1.7136058709678792,2.9907562287835687
4.19626317137793,0.009998117409478263,-0.0628553932775524,1.1999977079263309,1.7015276868969262,3.011495452732255
4.220383705502535,0.009998117340098072,-0.0628553933825371,1.199997707926323,1.689200266687547,3.0320875058456997
4.244504239626298,0.00999811726811513,-0.06285539348776499,1.1999977079263155,1.676625403341784,3.052529393045294
4.26862477374919,0.009998117193503917,-0.06285539359337745,1.1999977079263078,1.663804925851862,3.072818141093805
4.292745307871177,0.009998117116230821,-0.06285539369955326,1.1999977079262993,1.6507406989341673,3.092950799027831
4.316865841992227,0.009998117036252181,-0.06285539380651689,1.1999977079262902,1.637434622758027,3.112924438587017
4.3409863761123075,0.009998116953511783,-0.06285539391454983,1.1999977079262805,1.623888632669336,3.132736154639964
4.365106910231385,0.009998116867937829,-0.0628553940240037,1.19999770792627,1.6101046989090655,3.1523830656067795
4.389227444349426,0.009998116779439131,-0.06285539413531709,1.1999977079262587,1.5960848263266982,3.171862313878201
4.413347978466393,0.009998116687900455,-0.06285539424903601,1.1999977079262467,1.581831054088629,3.1911710662312327
4.43746851258225,0.009998116593176716,-0.06285539436583948,1.1999977079262336,1.5673454553815753,3.2103065142412386
4.461589046696959,0.009998116495085817,-0.06285539448657103,1.1999977079262194,1.5526301371110414,3.229265874690429
4.485709580810479,0.009998116393399821,-0.06285539461227746,1.1999977079262036,1.5376872395948777,3.2480463899726786
4.5098301149227655,0.009998116287833939,-0.0628553947442575,1.1999977079261863,1.5225189362519818,3.2666453284946284
4.533950649033772,0.009998116178033029,-0.062855394884121,1.1999977079261666,1.5071274332861881,3.285059985072999
4.558071183143448,0.009998116063554786,-0.06285539503386312,1.1999977079261437,1.4915149693653893,3.3032876813280687
4.582191717251735,0.009998115943849003,-0.06285539519595552,1.1999977079261166,1.475683815295938,3.3213257660732562
4.606312251358571,0.0099981158182319,-0.0628553953734594,1.1999977079260837,1.4596362736923776,3.339171615700754
4.630432785463884,0.009998115685854354,-0.06285539557016535,1.199997707926043,1.4433746786425505,3.356822634563149
4.654553319567592,0.009998115545662576,-0.06285539579076656,1.1999977079259916,1.4269013953681309,3.374276255350994
4.678673853669599,0.009998115396349474,-0.06285539604107293,1.1999977079259252,1.4102188198806365,3.391529939466253
4.702794387769795,0.009998115236294453,-0.06285539632827623,1.1999977079258386,1.393329378632965,3.4085811773915906
4.726914921868049,0.009998115063488864,-0.06285539666127861,1.1999977079257242,1.3762355281665128,3.425427489055438
4.751035455964207,0.00999811487544379,-0.06285539705109876,1.199997707925572,1.3589397547539255,3.442066424192796
4.775155990058082,0.009998114669075802,-0.06285539751137557,1.1999977079253674,1.3414445740375336,3.4584955627017187
4.799276524149452,0.009998114440565531,-0.06285539805899173,1.1999977079250914,1.32375253066353,3.474712514995438
4.823397058238046,0.009998114185182457,-0.06285539871484642,1.1999977079247173,1.3058661979119481,3.490714922350076
4.847517592323538,0.009998113897067815,-0.06285539950481364,1.1999977079242088,1.2877881773224875,3.5065004572479084
4.871638126405527,0.009998113568965529,-0.06285540046093029,1.1999977079235162,1.2695210983162577,3.52206682371614
4.8957586604835255,0.0099981131918885,-0.0628554016228712,1.1999977079225717,1.2510676178134943,3.537411757661143
4.919879194556934,0.009998112754704552,-0.06285540303978096,1.1999977079212814,1.2324304198473082,3.5525330271981406
4.943999728625018,0.009998112243622303,-0.06285540477255123,1.1999977079195177,1.2136122151735316,3.567428432976295
4.968120262686871,0.009998111641552192,-0.06285540689665534,1.199997707917105,1.1946157408767326,3.582095808499176
4.992240796741378,0.009998110927311529,-0.06285540950568112,1.199997707913803,1.1754437599724568,3.596533020440605
5.016361330787162,0.009998110074634145,-0.06285541271574226,1.1999977079092823,1.156099061005775,3.61073796895585
5.04048186482252,0.00999810905093458,-0.06285541667099799,1.1999977079030917,1.136584457646211,3.6247085879881835
5.064602398845345,0.00999810781576282,-0.06285542155057837,1.1999977078946125,1.1169027882791267,3.63844284557082
5.088722932853028,0.009998106318867253,-0.06285542757730125,1.199997707882997,1.0970569155936538,3.6519387441242657
5.112843466842334,0.009998104497759074,-0.06285543502868775,1.1999977078670838,1.0770497261672651,3.665194320749137
5.136964000809248,0.009998102274638569,-0.06285544425094688,1.1999977078452804,1.0568841300470895,3.6782076475145478
5.161084534748777,0.009998099552499504,-0.06285545567682417,1.1999977078154045,1.0365630603280922,3.690976831742185
5.18520506865471,0.009998096210168016,-0.06285546984851358,1.1999977077744655,1.016089472728249,3.7035000162862866
5.209325602519309,0.009998092095951336,-0.06285548744724832,1.1999977077183637,0.9954663451608807,3.7157753798097692
5.233446136332912,0.009998087019460117,-0.06285550933176534,1.19999770764148,0.9746966773043366,3.727801137056909
5.257566670083437,0.009998080741004074,-0.06285553658872481,1.1999977075361115,0.9537834901692658,3.7395755391230927
5.2816872037557445,0.00999807295768305,-0.06285557059978826,1.1999977073916963,0.9327298256638014,3.7510968737224597
5.305807737330808,0.009998063284747175,-0.0628556131335315,1.1999977071937513,0.911538746157182,3.762363465454739
5.329928270784646,0.009998051229712009,-0.0628556664774778,1.1999977069224106,0.8902133340427112,3.7733736760736165
5.354048804086911,0.009998036155228613,-0.06285573363445673,1.1999977065504146,0.8687566913014377,3.784125904760377
5.378169337198981,0.009998017227850053,-0.06285581859371753,1.1999977060403413,0.8471719390671393,3.794618588405663
5.402289870071378,0.00999799336339812,-0.06285592657692546,1.199997705340782,0.825462217187167,3.8048502018900185
5.426410402640449,0.009997963201426428,-0.06285606400437782,1.1999977043810492,0.8036306837654773,3.8148192583336127
5.450530934824627,0.009997924986391826,-0.06285623921239838,1.1999977030638234,0.781680514739318,3.8245243094260823
5.474651466519108,0.009997875142547262,-0.06285647346213544,1.199997701254884,0.7596149039605972,3.8339639469543147
5.498771997573022,0.009997802915436893,-0.06285684123525072,1.1999976987686718,0.7374370646991317,3.8431368079924635
5.522892527701358,0.009997691801766823,-0.06285744857588985,1.19999769534782,0.7151502283250631,3.8520415739031284
5.547013056414032,0.00999755953285136,-0.06285810777193827,1.1999976906338659,0.6927576291929374,3.86067693332123
5.571133583428872,0.009997453264593585,-0.06285843225642695,1.1999976841246829,0.6702625073859967,3.8690415862472816
5.595254109024995,0.009997503583317394,-0.06285744369715611,1.1999976751104742,0.6476680913695597,3.877134192906197
5.6193746336877695,0.00998943793529735,-0.06292144438055738,1.1999976625770625,0.6249803679154581,3.8849613955786357
5.64349481055065,0.00987991714219701,-0.06378316724371329,1.1999976450442593,0.6022320357465402,3.8926106518293713
5.667612673049739,0.009636776753531128,-0.06554585216935634,1.1999976203119618,0.5794345363983971,3.900112088525525
5.691726195442899,0.009282273309328556,-0.06785815357704615,1.1999975850177254,0.5565820408383326,3.9074442642715037
5.715834242830171,0.008855597894579587,-0.07030103964373473,1.199997533796948,0.5336641611946867,3.9145694329920655
5.739936729388605,0.008407417112094443,-0.07244456813448295,1.1999974575567713,0.510668237651426,3.9214385436199493
5.764034535034714,0.008000866601619293,-0.07384217388364335,1.1999973394740024,0.4875798282519606,3.9279900726364123
5.788129157602669,0.007714112038358999,-0.07401349619364773,1.199997143961473,0.4643831488633844,3.9341472871449077
5.812221924478012,0.007643745597918702,-0.07242374424579243,1.1999967766313644,0.44106193955574313,3.9398146043284368
5.836312465756907,0.007908941932251508,-0.06846068530925331,1.1999958346096946,0.41760114124698244,3.9448730872589066
5.860395982167441,0.008656256677648381,-0.06141015855564679,0.8484774306081628,0.39398993297801876,3.949175158050447
5.877418953479772,0.00948512512792848,-0.05498155824798011,0.43878286302308345,0.37722119802120274,3.95177816747958
5.886221247444492,0.009999857797371229,-0.051419658653888464,0.11102669739772164,0.36853113118743575,3.953000867654611
