s,n,alpha,v,v_comm,delta
4.880781327166857,0.09999970182715849,-0.06583714120398204,0.5999998017255859,0.5999998018446824,0.13167400397455195
4.886044482496382,0.0999997011305278,-0.06583714172562943,0.5999998023929596,0.5999998025136207,0.1316740037555911
4.89130763782983,0.09999970043073715,-0.065837142250716,0.5999998030685567,0.5999998031907047,0.1316740035349104
4.896570793167267,0.09999969972776503,-0.06583714277927209,0.5999998037519613,0.5999998038755209,0.13167400331249118
4.9018339485087505,0.09999969902158969,-0.06583714331132835,0.5999998044427693,0.5999998045676674,0.13167400308831426
4.907097103854338,0.09999969831218918,-0.06583714384691582,0.599999805140587,0.5999998052667525,0.13167400286236058
4.912360259204082,0.09999969759954136,-0.06583714438606586,0.5999998058450287,0.5999998059723917,0.13167400263461085
4.91762341455803,0.09999969688362388,-0.0658371449288102,0.5999998065557149,0.599999806684207,0.1316740024050463
4.922886569916231,0.09999969616441418,-0.06583714547518092,0.5999998072722718,0.5999998074018252,0.13167400217364658
4.928149725278724,0.09999969544188861,-0.06583714602521748,0.5999998079986208,0.5999998081299448,0.13167400194004247
4.933412880645587,0.09999969471602187,-0.06583714657897102,0.5999998087457122,0.5999998088807863,0.13167400170364443
4.938676036016993,0.099999693986791,-0.06583714713647179,0.5999998095119506,0.5999998096504865,0.1316740014654993
4.943939191393101,0.0999996932541728,-0.06583714769775069,0.5999998102958126,0.5999998104375348,0.13167400122557227
4.9492023467740545,0.09999969251814385,-0.06583714826283923,0.5999998110958398,0.5999998112404847,0.13167400098383095
4.954465502159987,0.0999996917786805,-0.06583714883176955,0.5999998119106328,0.5999998120579474,0.13167400074024288
4.959728657551019,0.09999969103575881,-0.0658371494045744,0.5999998127388458,0.5999998128885867,0.13167400049477518
4.964991812947258,0.09999969028935467,-0.06583714998128709,0.5999998135791819,0.5999998137311146,0.13167400024739814
4.970254968348801,0.09999968953944367,-0.06583715056194153,0.5999998144303882,0.5999998145842863,0.1316739999980805
4.975518123755733,0.09999968878600118,-0.06583715114657218,0.5999998152912529,0.5999998154468972,0.131673999746793
4.980781279168129,0.09999968802900232,-0.06583715173521405,0.5999998161606013,0.5999998163177794,0.13167399949350572
4.986044434586054,0.09999968726842196,-0.06583715232790269,0.5999998170372929,0.5999998171957988,0.1316739992381903
4.991307590009563,0.09999968650423471,-0.0658371529246742,0.5999998179202192,0.5999998180798523,0.13167399898081775
4.996570745438699,0.09999968573641498,-0.06583715352556518,0.5999998188083011,0.5999998189688663,0.13167399872135982
5.0018339008735,0.09999968496493686,-0.06583715413061282,0.5999998197004875,0.5999998198617948,0.13167399845978744
5.007097056313989,0.09999968418977422,-0.0658371547398548,0.5999998205957534,0.5999998207576175,0.13167399819607295
5.012360211760184,0.09999968341090064,-0.0658371553533293,0.5999998214930988,0.5999998216553388,0.13167399793018839
5.017623367212093,0.0999996826282895,-0.06583715597107506,0.5999998223915477,0.5999998225539872,0.1316739976621067
5.022886522669715,0.09999968184191385,-0.06583715659313132,0.5999998232901472,0.599999823452614,0.1316739973917984
5.028149678133041,0.09999968105174652,-0.06583715721953784,0.5999998241879677,0.5999998243502936,0.13167399711923633
