curvature,look_fw_curvature,n,alpha,delta,rec_diff
-1.6264340944109743,-2.027453699387208,0.13,0.0999999999999999,-0.1905859185899935,0.0378161439148801
-1.1192353053940052,-1.0031817779629555,-0.1,-0.0999999999999999,0.0550291686734454,0.1915031288643953
1.252456565251903,1.4439015524961207,-0.2,0.3,-0.0343166280690054,-0.1913071512741316
1.943619395276711,1.9724309963031323,0.02,0.0999999999999999,0.0286631512365334,-0.2983982640356704
1.252456565251903,1.4439015524961207,-0.15,0.0999999999999999,0.0538979764200793,-0.1030925467850469
-1.1820107702777445,-1.214279610604836,0.03,-0.5066370614359172,0.1681187857106186,0.3140398686926408
1.1873791496553268,1.2219028763334885,0.13,0.0999999999999999,-0.0624627732718873,-0.2092091419045813
-1.6264340944109743,-2.027453699387208,0.155,0.65,-0.4010882656622625,-0.1726862031573888
0.8776850403991263,0.961279826665964,-0.125,-0.5066370614359172,0.2910669786122885,0.1880927208804921
-1.2678765884944252,-1.253863229850387,-0.175,1.15,-0.3849584139119296,-0.2254714300901275
0.6808031831132189,0.7292765439100657,-0.075,-1.0066370614359172,0.5235985881626204,0.4455095128455734
0.650275895795265,-0.4274884594957489,0.02,0.0999999999999999,-0.0445015617153066,-0.1188733978957158
-1.80260401545591,-1.543506218409735,0.055,-0.0999999999999999,-0.0637586094572896,0.2117002463353263
0.6779651412866528,0.6499610513057127,0.0,-1.0066370614359172,0.3631860875327578,0.2854439847559171
0.8776850403991263,0.961279826665964,-0.15,0.0999999999999999,0.0357760491481962,-0.0671982085836002
-0.6226787264768596,-0.6400964183194529,-0.0499999999999999,1.15,-0.3767498261133409,-0.3057111165951129
-0.8138949130408517,-0.7539977347252713,-0.175,1.15,-0.3716791455573188,-0.2769601073451187
0.8776850403991263,0.961279826665964,0.08,-1.0066370614359172,0.3632392768639788,0.2602650191321823
-2.0114696519226394,-1.9866466506413103,-0.175,1.15,-0.473011914486607,-0.1126528119063589
0.5991746255536656,0.5935426134685385,0.01,1.15,-0.3626904704078117,-0.4309097150940804
0.6779651412866528,0.6499610513057127,-0.175,-0.3,0.229615948025746,0.1518738452489053
1.1873791496553268,1.2219028763334885,-0.125,0.65,-0.1938799439804308,-0.3406263126131248
-1.5118983591307604,-1.7707823796450544,-0.0199999999999999,0.65,-0.350705733293156,-0.1471310518120666
1.252456565251903,1.4439015524961207,0.105,-0.3,0.1944713230299938,0.0374807998248676
-1.1192353053940052,-1.0031817779629555,-0.03,0.0999999999999999,-0.0892345728672916,0.0472393873236581
1.1873791496553268,1.2219028763334885,-0.0099999999999999,-0.0999999999999999,0.1098603184153206,-0.0368860502173733
-1.1192353053940052,-1.0031817779629555,-0.2,-1.0066370614359172,0.4979522517557341,0.6344262119466839
0.650275895795265,-0.4274884594957489,0.18,-0.0999999999999999,0.0019210044357228,-0.0724508317446863
0.6808031831132189,0.7292765439100657,-0.2,0.3,-0.0544776361374914,-0.1325667114545385
1.873919430558042,0.9040391409647658,-0.0499999999999999,1.15,-0.298910812351757,-0.5982553007715121
0.603570840920315,0.6185224942121409,-0.175,1.15,-0.3268882984772362,-0.3956335909659368
-0.8138949130408517,-0.7539977347252713,0.08,0.3,-0.2135879425869923,-0.1188689043747922
-1.0411201351664563,-0.3145205627266815,0.02,0.0999999999999999,-0.1059301346210249,0.0192615871459209
-2.0114696519226394,-1.9866466506413103,-0.125,-0.5066370614359172,0.1876798738110401,0.5480389763912883
-2.0114696519226394,-1.9866466506413103,-0.175,-0.3,0.1559282485321103,0.5162873511123585
1.3574858511770282,1.2469946940893897,-0.075,0.3,-0.0737014616836875,-0.2482919619376388
-1.80260401545591,-1.543506218409735,0.08,-1.0066370614359172,0.2662385499348439,0.54169740572746
-0.9003435210523172,-0.9871311510648796,-0.125,-0.5066370614359172,0.2078070776231827,0.3137647527685253
1.252456565251903,1.4439015524961207,0.01,1.15,-0.3226891882936389,-0.4796797114987652
1.4297952792035464,2.024095652932377,-0.2,-1.0066370614359172,0.486184064707994,0.298551760913256
-1.2678765884944252,-1.253863229850387,-0.15,0.0999999999999999,-0.043415960929595,0.1160710228922071
1.135788145974598,1.0299832957043902,-0.175,-0.3,0.2541445452695707,0.1152146182045351
1.252456565251903,1.4439015524961207,-0.125,0.65,-0.1915893286294508,-0.348579851834577
0.603570840920315,0.6185224942121409,0.18,-0.0999999999999999,4.7324219541565885e-05,-0.0686979682691591
-0.7086612881870569,-0.7516264442997069,0.18,-0.0999999999999999,-0.0430596166196122,0.038451079172126
-1.5118983591307604,-1.7707823796450544,-0.1,-0.0999999999999999,0.041054206760711,0.2446288882418004
-1.1192353053940052,-1.0031817779629555,-0.15,0.0999999999999999,-0.0363033553791769,0.1001706048117728
-0.7086612881870569,-0.7516264442997069,-0.0099999999999999,-0.0999999999999999,0.0385333324749295,0.1200440282666678
1.252456565251903,1.4439015524961207,0.03,0.65,-0.2159475961539106,-0.3729381193590368
0.6779651412866528,0.6499610513057127,0.105,1.15,-0.523598711671107,-0.6013408144479477
1.7417645215514366,1.8882469824154675,-0.175,1.15,-0.2926730690891049,-0.5503035400483847
1.252456565251903,1.4439015524961207,0.08,0.3,-0.1226692957386118,-0.279659818943738
-0.8138949130408517,-0.7539977347252713,-0.0199999999999999,-0.5066370614359172,0.1921285787743907,0.2868476169865908
-1.6264340944109743,-2.027453699387208,0.02,0.0999999999999999,-0.1497100498449941,0.0786920126598795
0.8776850403991263,0.961279826665964,0.105,1.15,-0.4733369229350627,-0.5763111806668592
0.6779651412866528,0.6499610513057127,0.055,-0.0999999999999999,0.0579277810761719,-0.0198143217006687
1.135788145974598,1.0299832957043902,-0.0199999999999999,0.65,-0.2129040622799944,-0.3518339893450301
-0.6226787264768596,-0.6400964183194529,-0.2,0.3,-0.1065993809429186,-0.0355606714246906
1.3574858511770282,1.2469946940893897,-0.2,-1.0066370614359172,0.4845132754637283,0.3099227752097769
1.873919430558042,0.9040391409647658,-0.0099999999999999,-0.0999999999999999,0.1864634286708524,-0.1128810597489026
-1.1820107702777445,-1.214279610604836,-0.0499999999999999,1.15,-0.5235986469094601,-0.377677563927438
-1.6264340944109743,-2.027453699387208,0.08,0.3,-0.2771055854745961,-0.0487035229697223
