curvature,look_fw_curvature,n,alpha,delta,rec_diff
-1.6264340944109743,-2.027453699387208,0.13,0.0999999999999999,-0.1905859185899935,0.0378161439148801
-1.1192353053940052,-1.0031817779629555,-0.1,-0.0999999999999999,0.0550291686734454,0.1915031288643953
1.7417645215514366,1.8882469824154675,-0.1,-0.0999999999999999,0.1963707841061287,-0.0612596868531509
-0.9003435210523172,-0.9871311510648796,0.18,-0.0999999999999999,-0.0502043108440082,0.0557533643013343
0.650275895795265,-0.4274884594957489,0.02,0.0999999999999999,-0.0445015617153066,-0.1188733978957158
1.7417645215514366,1.8882469824154675,-0.125,0.65,-0.1702588654150264,-0.4278893363743061
-1.80260401545591,-1.543506218409735,0.0,0.3,-0.2946757819936608,-0.0192169262010448
1.1873791496553268,1.2219028763334885,-0.125,0.65,-0.1938799439804308,-0.3406263126131248
-0.8138949130408517,-0.7539977347252713,-0.175,-0.3,0.1625928494033357,0.2573118876155358
1.7417645215514366,1.8882469824154675,0.03,0.65,-0.198458533466358,-0.4560890044256377
-0.8138949130408517,-0.7539977347252713,0.08,0.3,-0.2135879425869923,-0.1188689043747922
0.650275895795265,-0.4274884594957489,-0.075,-1.0066370614359172,0.5187017411380781,0.4443299049576689
-0.7086612881870569,-0.7516264442997069,-0.125,0.65,-0.273204946803964,-0.1916942510122257
1.135788145974598,1.0299832957043902,-0.175,-0.3,0.2541445452695707,0.1152146182045351
-0.5991746255536656,-0.6017357879142573,0.105,-0.3,0.1154505005127745,0.1836697451990431
-0.7086612881870569,-0.7516264442997069,0.13,0.0999999999999999,-0.133406130476185,-0.0518954346844467
1.252456565251903,1.4439015524961207,0.08,0.3,-0.1226692957386118,-0.279659818943738
0.6779651412866528,0.6499610513057127,0.03,0.65,-0.2380073638795592,-0.3157494666563999
1.873919430558042,0.9040391409647658,0.08,0.3,-0.1084766749559801,-0.4078211633757351
-1.6264340944109743,-2.027453699387208,0.08,0.3,-0.2771055854745961,-0.0487035229697223
1.3574858511770282,1.2469946940893897,-0.0199999999999999,-0.5066370614359172,0.308938063925718,0.1343475636717666
-1.0411201351664563,-0.3145205627266815,-0.0199999999999999,0.65,-0.3136726076246877,-0.1884808858577418
0.5991746255536656,0.5935426134685385,-0.1,-0.0999999999999999,0.1181531054175503,0.0499338607312817
-1.1820107702777445,-1.214279610604836,0.13,0.0999999999999999,-0.1553544843715361,-0.0094334013895139
1.943619395276711,1.9724309963031323,0.08,-1.0066370614359172,0.488002132421421,0.1609407171492171
-1.6264340944109743,-2.027453699387208,-0.15,0.0999999999999999,-0.048917110156974,0.1794849523478996
1.4297952792035464,2.024095652932377,0.055,-0.0999999999999999,0.0980851813151522,-0.0895471224795858
0.650275895795265,-0.4274884594957489,-0.03,0.0999999999999999,-0.0245205371183196,-0.0988923732987287
-1.0411201351664563,-0.3145205627266815,0.155,0.65,-0.3367882293979703,-0.2115965076310244
0.6779651412866528,0.6499610513057127,0.01,-0.3,0.180510641344592,0.1027685385677513
-1.5118983591307604,-1.7707823796450544,0.055,-0.0999999999999999,-0.028859109700434,0.1747155717806553
-0.5991746255536656,-0.6017357879142573,0.01,-0.3,0.1480183459544168,0.2162375906406854
1.4297952792035464,2.024095652932377,0.155,-0.5066370614359172,0.2909964027388815,0.1033640989441435
1.943619395276711,1.9724309963031323,-0.125,0.65,-0.1549655647014955,-0.4820269799736993
-1.2678765884944252,-1.253863229850387,-0.075,-1.0066370614359172,0.2997007193401007,0.4591877031619028
0.8351531591030978,0.7746267852647152,0.105,-0.3,0.158461297399759,0.0610137952842944
0.6779651412866528,0.6499610513057127,-0.0499999999999999,1.15,-0.3358969017895601,-0.4136390045664009
0.8776850403991263,0.961279826665964,0.13,0.0999999999999999,-0.0747789395599585,-0.1777531972917549
-0.9003435210523172,-0.9871311510648796,0.155,0.65,-0.3293341022317188,-0.2233764270863762
1.873919430558042,0.9040391409647658,0.03,0.65,-0.1942833847292435,-0.4936278731489985
-1.1192353053940052,-1.0031817779629555,0.08,-1.0066370614359172,0.2910877092872304,0.4275616694781802
-0.7165699190734524,0.0008103060366023,-0.175,1.15,-0.3684720553480831,-0.2859846469859527
-0.6226787264768596,-0.6400964183194529,0.155,0.65,-0.3155256012576567,-0.2444868917394287
1.252456565251903,1.4439015524961207,-0.175,-0.3,0.2614833465367369,0.1044928233316106
-1.0411201351664563,-0.3145205627266815,-0.175,1.15,-0.3786535511739922,-0.2534618294070463
1.7417645215514366,1.8882469824154675,-0.075,0.3,-0.0500631341501716,-0.3076936051094514
-0.6226787264768596,-0.6400964183194529,-0.175,1.15,-0.3653080788268481,-0.2942693693086201
0.603570840920315,0.6185224942121409,-0.175,-0.3,0.2260182867455006,0.1572729942568
0.5991746255536656,0.5935426134685385,-0.0199999999999999,-0.5066370614359172,0.2551260342869697,0.1869067896007011
-1.1820107702777445,-1.214279610604836,-0.03,0.0999999999999999,-0.0928019454334447,0.0531191375485774
0.8351531591030978,0.7746267852647152,-0.0499999999999999,-0.3,0.2068807277211394,0.1094332256056748
0.8351531591030978,0.7746267852647152,-0.175,1.15,-0.3206724893548106,-0.4181199914702751
-2.0114696519226394,-1.9866466506413103,0.105,-0.3,-0.0020854210495791,0.3582736815306689
0.5991746255536656,0.5935426134685385,-0.0199999999999999,0.65,-0.2326851932690326,-0.3009044379553012
-0.8138949130408517,-0.7539977347252713,0.105,-0.3,0.0855306959728155,0.1802497341850156
0.603570840920315,0.6185224942121409,-0.075,-1.0066370614359172,0.4708678215240546,0.4021225290353539
-0.5991746255536656,-0.6017357879142573,0.08,-1.0066370614359172,0.3281445393178072,0.3963637840040758
-0.7165699190734524,0.0008103060366023,-0.125,0.65,-0.2737338891994354,-0.191246480837305
0.6779651412866528,0.6499610513057127,0.155,0.65,-0.256719992676281,-0.3344620954531218
-0.6520079664863423,-0.6271822949893765,-0.125,0.65,-0.2695077412240306,-0.1949258615261334
-0.5991746255536656,-0.6017357879142573,-0.125,-0.5066370614359172,0.2470215394471804,0.315240784133449
-0.9003435210523172,-0.9871311510648796,0.155,-0.5066370614359172,0.1501180078360657,0.2560756829814082
1.4297952792035464,2.024095652932377,-0.03,0.0999999999999999,0.0112005621813554,-0.1764317416133825
