curvature,look_fw_curvature,s,n,alpha,v,v_comm,delta,rec_diff
-0.5991746255536656,-0.6017357879142573,0.0,0.010000000000000002,-0.4,0.4,0.31157364448850317,0.12146403049874306,0.17734455468602875
-0.5991746255536656,-0.6017357879142573,0.0,0.010000000000000002,-0.30000000000000004,0.4,0.31171229806141454,0.07539781367262395,0.13127833785990964
-0.5991746255536656,-0.6017357879142573,0.0,0.010000000000000002,-0.2,0.4,0.311796586652051,0.03458676568217061,0.09046728986945629
-0.5991746255536656,-0.6017357879142573,0.0,0.010000000000000002,-0.09999999999999998,0.4,0.3118592697562868,-0.002973422182510659,0.05290710200477503
-0.5991746255536656,-0.6017357879142573,0.0,0.010000000000000002,0.0,0.4,0.31191853118918883,-0.03942645699103836,0.016454067196247327
-0.5991746255536656,-0.6017357879142573,0.0,0.010000000000000002,0.09999999999999998,0.4,0.3119834781505918,-0.07691277632795461,-0.021032252140668922
-0.5991746255536656,-0.6017357879142573,0.0,0.010000000000000002,0.20000000000000007,0.4,0.31205508002148624,-0.11775284258990305,-0.061872318402617366
-0.5991746255536656,-0.6017357879142573,0.0,0.010000000000000002,0.30000000000000004,0.4,0.3121016082487568,-0.17166796152644684,-0.11578743733916115
-0.5991746255536656,-0.6017357879142573,0.0,0.010000000000000002,0.4,0.4,0.31210819179648364,-0.22728427421582273,-0.17140375002853703
-0.5991746255536656,-0.6017357879142573,0.0,0.010000000000000002,0.65,0.4,0.3126490166630666,-0.36480028536495496,-0.3089197611776693
-0.5991746255536656,-0.6017357879142573,0.0,0.010000000000000002,0.9,0.4,0.27047999982355925,-0.27597352409436376,-0.2200929999070781
-0.5991746255536656,-0.6017357879142573,0.0,0.010000000000000002,1.15,0.4,0.2704799994589026,-0.26212394274773204,-0.20624341856044637
-0.5991746255536656,-0.6017357879142573,0.0,0.020000000000000004,-1.2566370614359172,0.4,0.27048000439277425,0.18354543857468414,0.2394259627619698
-0.5991746255536656,-0.6017357879142573,0.0,0.020000000000000004,-1.0066370614359172,0.4,0.2733302794003111,0.22403962926793644,0.27992015345522214
-0.5991746255536656,-0.6017357879142573,0.0,0.020000000000000004,-0.7566370614359172,0.4,0.30970705652672537,0.28855080558820284,0.3444313297754885
