velocity,time_steps,K
0.1978494524955749,0.0,0.39999999999999997
0.2029224932193756,0.0010076923076923077,0.39999999999999997
0.2384339421987533,0.0020153846153846155,0.39999999999999997
0.2435069978237152,0.0030230769230769235,0.39999999999999997
0.2840915322303772,0.004030769230769231,0.39999999999999997
0.2993107140064239,0.0050384615384615385,0.39999999999999997
0.3244454264640808,0.006046153846153847,0.39999999999999997
0.3601874709129333,0.0070538461538461545,0.39999999999999997
0.363185167312622,0.008061538461538462,0.39999999999999997
0.3956989049911499,0.00906923076923077,0.39999999999999997
0.4159911572933197,0.010076923076923077,0.39999999999999997
0.4464295208454132,0.011084615384615385,0.39999999999999997
0.4920870959758758,0.012092307692307694,0.39999999999999997
0.4987743198871612,0.0131,0.39999999999999997
0.5478907227516174,0.014107692307692309,0.39999999999999997
0.5428177118301392,0.015115384615384617,0.39999999999999997
0.5783291459083557,0.016123076923076924,0.39999999999999997
0.5665688514709473,0.017130769230769234,0.39999999999999997
0.5935483574867249,0.01813846153846154,0.39999999999999997
0.5859388113021851,0.019146153846153847,0.39999999999999997
0.6290597915649414,0.020153846153846154,0.39999999999999997
0.6442790031433105,0.021161538461538464,0.39999999999999997
0.6149935722351074,0.02216923076923077,0.39999999999999997
0.6493520736694336,0.023176923076923078,0.39999999999999997
0.6101510524749756,0.024184615384615388,0.39999999999999997
0.6544250845909119,0.025192307692307694,0.39999999999999997
0.6189136505126953,0.0262,0.39999999999999997
0.6544250845909119,0.02720769230769231,0.39999999999999997
0.6198360323905945,0.028215384615384618,0.39999999999999997
0.6290597915649414,0.029223076923076925,0.39999999999999997
0.6341328620910645,0.030230769230769235,0.39999999999999997
0.6036944389343262,0.03123846153846154,0.39999999999999997
0.6290597915649414,0.03224615384615385,0.39999999999999997
0.5907812118530273,0.033253846153846155,0.39999999999999997
0.6239867210388184,0.03426153846153847,0.39999999999999997
0.613840639591217,0.035269230769230775,0.39999999999999997
0.5834022164344788,0.03627692307692308,0.39999999999999997
0.6087675094604492,0.03728461538461538,0.39999999999999997
0.5810962319374084,0.038292307692307695,0.39999999999999997
0.5986214280128479,0.03930000000000001,0.39999999999999997
0.5762537717819214,0.04030769230769231,0.39999999999999997
0.613840639591217,0.041315384615384615,0.39999999999999997
0.5834022164344788,0.04232307692307693,0.39999999999999997
0.5810962319374084,0.043330769230769235,0.39999999999999997
0.6036944389343262,0.04433846153846154,0.39999999999999997
0.5810962319374084,0.04534615384615385,0.39999999999999997
0.613840639591217,0.046353846153846155,0.39999999999999997
0.5884752869606018,0.04736153846153847,0.39999999999999997
0.6239867210388184,0.048369230769230775,0.39999999999999997
0.5810962319374084,0.049376923076923075,0.39999999999999997
0.5810962319374084,0.05038461538461539,0.39999999999999997
0.5986214280128479,0.0513923076923077,0.39999999999999997
0.6290597915649414,0.0524,0.39999999999999997
0.6189136505126953,0.05340769230769231,0.39999999999999997
0.5907812118530273,0.05441538461538462,0.39999999999999997
0.6239867210388184,0.05542307692307693,0.39999999999999997
0.5935483574867249,0.056430769230769236,0.39999999999999997
0.5859388113021851,0.05743846153846154,0.39999999999999997
0.613840639591217,0.05844615384615385,0.39999999999999997
0.5810962319374084,0.05945384615384616,0.39999999999999997
0.613840639591217,0.06046153846153847,0.39999999999999997
0.5884752869606018,0.06146923076923077,0.39999999999999997
0.613840639591217,0.06247692307692308,0.39999999999999997
0.5859388113021851,0.06348461538461539,0.39999999999999997
0.6087675094604492,0.0644923076923077,0.39999999999999997
0.5907812118530273,0.0655,0.39999999999999997
0.5935483574867249,0.06650769230769231,0.39999999999999997
0.6239867210388184,0.06751538461538463,0.39999999999999997
0.5907812118530273,0.06852307692307694,0.39999999999999997
0.613840639591217,0.06953076923076923,0.39999999999999997
0.5762537717819214,0.07053846153846155,0.39999999999999997
0.6189136505126953,0.07154615384615386,0.39999999999999997
0.5935483574867249,0.07255384615384616,0.39999999999999997
0.6189136505126953,0.07356153846153847,0.39999999999999997
0.6087675094604492,0.07456923076923076,0.39999999999999997
0.5810962319374084,0.07557692307692308,0.39999999999999997
0.613840639591217,0.07658461538461539,0.39999999999999997
0.5986214280128479,0.0775923076923077,0.39999999999999997
0.6239867210388184,0.07860000000000002,0.39999999999999997
0.5956236720085144,0.07960769230769232,0.39999999999999997
0.6239867210388184,0.08061538461538462,0.39999999999999997
0.5859388113021851,0.08162307692307692,0.39999999999999997
0.5884752869606018,0.08263076923076923,0.39999999999999997
0.6189136505126953,0.08363846153846155,0.39999999999999997
0.5907812118530273,0.08464615384615386,0.39999999999999997
0.613840639591217,0.08565384615384616,0.39999999999999997
0.5762537717819214,0.08666153846153847,0.39999999999999997
0.613840639591217,0.08766923076923078,0.39999999999999997
0.5884752869606018,0.08867692307692308,0.39999999999999997
0.5859388113021851,0.08968461538461539,0.39999999999999997
0.6036944389343262,0.0906923076923077,0.39999999999999997
0.5810962319374084,0.09170000000000002,0.39999999999999997
0.6189136505126953,0.09270769230769231,0.39999999999999997
0.5935483574867249,0.09371538461538462,0.39999999999999997
0.6239867210388184,0.09472307692307694,0.39999999999999997
0.5907812118530273,0.09573076923076924,0.39999999999999997
0.6189136505126953,0.09673846153846155,0.39999999999999997
0.613840639591217,0.09774615384615386,0.39999999999999997
0.5935483574867249,0.09875384615384615,0.39999999999999997
