velocity,time_steps,K
0.1974110740423202,0.0,0.39999999999999997
0.2130686342716217,0.0010069444444444444,0.39999999999999997
0.2324385195970535,0.002013888888888889,0.39999999999999997
0.2518083751201629,0.003020833333333333,0.39999999999999997
0.2739453613758087,0.004027777777777778,0.39999999999999997
0.2688723504543304,0.005034722222222222,0.39999999999999997
0.2993107140064239,0.006041666666666666,0.39999999999999997
0.2857056856155395,0.00704861111111111,0.39999999999999997
0.3145298957824707,0.008055555555555555,0.39999999999999997
0.3292879164218902,0.0090625,0.39999999999999997
0.3500413298606872,0.010069444444444443,0.39999999999999997
0.3398951888084411,0.011076388888888887,0.39999999999999997
0.3825550675392151,0.012083333333333331,0.39999999999999997
0.4312103390693664,0.013090277777777777,0.39999999999999997
0.440664678812027,0.01409722222222222,0.39999999999999997
0.4819409549236297,0.015104166666666665,0.39999999999999997
0.4870140254497528,0.01611111111111111,0.39999999999999997
0.522525429725647,0.017118055555555553,0.39999999999999997
0.522986650466919,0.018125,0.39999999999999997
0.5428177118301392,0.019131944444444444,0.39999999999999997
0.5520414710044861,0.020138888888888887,0.39999999999999997
0.5732560753822327,0.02114583333333333,0.39999999999999997
0.6036944389343262,0.022152777777777775,0.39999999999999997
0.5810962319374084,0.02315972222222222,0.39999999999999997
0.6036944389343262,0.024166666666666663,0.39999999999999997
0.5859388113021851,0.02517361111111111,0.39999999999999997
0.613840639591217,0.026180555555555554,0.39999999999999997
0.5935483574867249,0.027187499999999996,0.39999999999999997
0.6239867210388184,0.02819444444444444,0.39999999999999997
0.5907812118530273,0.029201388888888884,0.39999999999999997
0.6239867210388184,0.03020833333333333,0.39999999999999997
0.5935483574867249,0.031215277777777772,0.39999999999999997
0.6239867210388184,0.03222222222222222,0.39999999999999997
0.6087675094604492,0.033229166666666664,0.39999999999999997
0.5907812118530273,0.034236111111111106,0.39999999999999997
0.6239867210388184,0.035243055555555555,0.39999999999999997
0.6239867210388184,0.03625,0.39999999999999997
0.5956236720085144,0.03725694444444444,0.39999999999999997
0.6189136505126953,0.03826388888888889,0.39999999999999997
0.5859388113021851,0.03927083333333333,0.39999999999999997
0.6239867210388184,0.04027777777777777,0.39999999999999997
0.5986214280128479,0.041284722222222216,0.39999999999999997
0.6239867210388184,0.04229166666666666,0.39999999999999997
0.5956236720085144,0.04329861111111111,0.39999999999999997
0.5859388113021851,0.04430555555555555,0.39999999999999997
0.6189136505126953,0.0453125,0.39999999999999997
0.5935483574867249,0.04631944444444444,0.39999999999999997
0.6189136505126953,0.04732638888888888,0.39999999999999997
0.5907812118530273,0.048333333333333325,0.39999999999999997
0.613840639591217,0.04934027777777777,0.39999999999999997
0.5810962319374084,0.05034722222222222,0.39999999999999997
0.6189136505126953,0.05135416666666666,0.39999999999999997
0.5884752869606018,0.05236111111111111,0.39999999999999997
0.5907812118530273,0.05336805555555555,0.39999999999999997
0.6087675094604492,0.05437499999999999,0.39999999999999997
0.5859388113021851,0.055381944444444435,0.39999999999999997
0.613840639591217,0.05638888888888888,0.39999999999999997
0.5884752869606018,0.057395833333333326,0.39999999999999997
0.5907812118530273,0.05840277777777777,0.39999999999999997
0.613840639591217,0.05940972222222222,0.39999999999999997
0.5859388113021851,0.06041666666666666,0.39999999999999997
0.613840639591217,0.06142361111111111,0.39999999999999997
0.5935483574867249,0.062430555555555545,0.39999999999999997
0.6239867210388184,0.0634375,0.39999999999999997
0.5859388113021851,0.06444444444444444,0.39999999999999997
0.613840639591217,0.06545138888888888,0.39999999999999997
0.5810962319374084,0.06645833333333333,0.39999999999999997
0.5986214280128479,0.06746527777777776,0.39999999999999997
0.6189136505126953,0.06847222222222221,0.39999999999999997
0.5956236720085144,0.06947916666666666,0.39999999999999997
0.6189136505126953,0.07048611111111111,0.39999999999999997
0.5859388113021851,0.07149305555555555,0.39999999999999997
0.6239867210388184,0.0725,0.39999999999999997
0.6239867210388184,0.07350694444444443,0.39999999999999997
0.5907812118530273,0.07451388888888888,0.39999999999999997
0.6189136505126953,0.07552083333333331,0.39999999999999997
0.5810962319374084,0.07652777777777778,0.39999999999999997
0.6189136505126953,0.07753472222222221,0.39999999999999997
0.5907812118530273,0.07854166666666666,0.39999999999999997
0.6087675094604492,0.0795486111111111,0.39999999999999997
0.613840639591217,0.08055555555555555,0.39999999999999997
0.5935483574867249,0.0815625,0.39999999999999997
0.6189136505126953,0.08256944444444443,0.39999999999999997
0.5907812118530273,0.08357638888888888,0.39999999999999997
0.6189136505126953,0.08458333333333332,0.39999999999999997
0.5762537717819214,0.08559027777777778,0.39999999999999997
0.613840639591217,0.08659722222222221,0.39999999999999997
0.5884752869606018,0.08760416666666665,0.39999999999999997
0.6189136505126953,0.0886111111111111,0.39999999999999997
0.5907812118530273,0.08961805555555553,0.39999999999999997
0.6087675094604492,0.090625,0.39999999999999997
0.613840639591217,0.09163194444444443,0.39999999999999997
0.5884752869606018,0.09263888888888888,0.39999999999999997
0.6189136505126953,0.09364583333333332,0.39999999999999997
0.5907812118530273,0.09465277777777777,0.39999999999999997
0.6189136505126953,0.09565972222222222,0.39999999999999997
0.5762537717819214,0.09666666666666665,0.39999999999999997
0.613840639591217,0.0976736111111111,0.39999999999999997
0.5884752869606018,0.09868055555555554,0.39999999999999997
0.6239867210388184,0.0996875,0.39999999999999997
0.5859388113021851,0.10069444444444443,0.39999999999999997
0.613840639591217,0.10170138888888887,0.39999999999999997
0.6189136505126953,0.10270833333333332,0.39999999999999997
0.5935483574867249,0.10371527777777777,0.39999999999999997
0.6239867210388184,0.10472222222222222,0.39999999999999997
0.5956236720085144,0.10572916666666665,0.39999999999999997
0.613840639591217,0.1067361111111111,0.39999999999999997
0.5859388113021851,0.10774305555555554,0.39999999999999997
0.613840639591217,0.10874999999999999,0.39999999999999997
0.5884752869606018,0.10975694444444443,0.39999999999999997
0.6239867210388184,0.11076388888888887,0.39999999999999997
0.6239867210388184,0.11177083333333332,0.39999999999999997
0.5810962319374084,0.11277777777777775,0.39999999999999997
0.613840639591217,0.11378472222222222,0.39999999999999997
0.5935483574867249,0.11479166666666665,0.39999999999999997
0.6189136505126953,0.11579861111111109,0.39999999999999997
0.5956236720085144,0.11680555555555554,0.39999999999999997
0.5859388113021851,0.11781249999999999,0.39999999999999997
0.6189136505126953,0.11881944444444444,0.39999999999999997
0.5935483574867249,0.11982638888888887,0.39999999999999997
0.6239867210388184,0.12083333333333332,0.39999999999999997
0.6239867210388184,0.12184027777777776,0.39999999999999997
0.5810962319374084,0.12284722222222222,0.39999999999999997
0.6239867210388184,0.12385416666666665,0.39999999999999997
0.5956236720085144,0.12486111111111109,0.39999999999999997
0.613840639591217,0.12586805555555552,0.39999999999999997
0.613840639591217,0.126875,0.39999999999999997
0.5884752869606018,0.12788194444444442,0.39999999999999997
0.6239867210388184,0.1288888888888889,0.39999999999999997
0.5907812118530273,0.12989583333333332,0.39999999999999997
0.6239867210388184,0.13090277777777776,0.39999999999999997
0.6087675094604492,0.13190972222222222,0.39999999999999997
0.5935483574867249,0.13291666666666666,0.39999999999999997
0.6239867210388184,0.1339236111111111,0.39999999999999997
0.6004661917686462,0.13493055555555553,0.39999999999999997
0.5907812118530273,0.1359375,0.39999999999999997
0.613840639591217,0.13694444444444442,0.39999999999999997
0.5935483574867249,0.13795138888888886,0.39999999999999997
0.6239867210388184,0.13895833333333332,0.39999999999999997
0.5956236720085144,0.13996527777777776,0.39999999999999997
0.5810962319374084,0.14097222222222222,0.39999999999999997
0.6087675094604492,0.14197916666666666,0.39999999999999997
0.5884752869606018,0.1429861111111111,0.39999999999999997
