velocity,time_steps,K
0.6189136505126953,0.0,-0.39999999999999997
0.5907812118530273,0.0010082644628099174,-0.39999999999999997
0.5681830644607544,0.0020165289256198348,-0.39999999999999997
0.5783291459083557,0.003024793388429752,-0.39999999999999997
0.542356550693512,0.0040330578512396695,-0.39999999999999997
0.5580369234085083,0.005041322314049587,-0.39999999999999997
0.522986650466919,0.006049586776859504,-0.39999999999999997
0.522525429725647,0.007057851239669422,-0.39999999999999997
0.4768679141998291,0.008066115702479339,-0.39999999999999997
0.4819409549236297,0.009074380165289256,-0.39999999999999997
0.4362833797931671,0.010082644628099173,-0.39999999999999997
0.3873975276947021,0.01109090909090909,-0.39999999999999997
0.3956989049911499,0.012099173553719008,-0.39999999999999997
0.370333582162857,0.013107438016528925,-0.39999999999999997
0.3601874709129333,0.014115702479338844,-0.39999999999999997
0.3389728367328644,0.015123966942148761,-0.39999999999999997
0.3348221480846405,0.016132231404958678,-0.39999999999999997
0.2790184617042541,0.017140495867768595,-0.39999999999999997
0.2536531388759613,0.018148760330578512,-0.39999999999999997
0.2282878458499908,0.01915702479338843,-0.39999999999999997
0.1985412091016769,0.020165289256198347,-0.39999999999999997
0.2082261592149734,0.021173553719008264,-0.39999999999999997
0.2079955786466598,0.02218181818181818,-0.39999999999999997
0.18770332634449,0.023190082644628098,-0.39999999999999997
0.1978494524955749,0.024198347107438015,-0.39999999999999997
0.1888562887907028,0.025206611570247933,-0.39999999999999997
0.2029224932193756,0.02621487603305785,-0.39999999999999997
0.1840138286352157,0.02722314049586777,-0.39999999999999997
0.1369726806879043,0.028231404958677687,-0.39999999999999997
0.1420457661151886,0.029239669421487605,-0.39999999999999997
0.1501165479421615,0.030247933884297522,-0.39999999999999997
0.1674110740423202,0.03125619834710744,-0.39999999999999997
0.169486403465271,0.032264462809917356,-0.39999999999999997
0.1826302707195282,0.033272727272727266,-0.39999999999999997
0.1674110740423202,0.03428099173553719,-0.39999999999999997
0.1674110740423202,0.03528925619834711,-0.39999999999999997
0.1840138286352157,0.036297520661157025,-0.39999999999999997
0.2181416898965835,0.03730578512396694,-0.39999999999999997
0.2130686342716217,0.03831404958677686,-0.39999999999999997
0.1978494524955749,0.03932231404958678,-0.39999999999999997
0.2181416898965835,0.04033057851239669,-0.39999999999999997
0.222753569483757,0.04133884297520661,-0.39999999999999997
0.2333608865737915,0.04234710743801653,-0.39999999999999997
0.2130686342716217,0.04335537190082645,-0.39999999999999997
0.2181416898965835,0.04436363636363636,-0.39999999999999997
0.2130686342716217,0.04537190082644628,-0.39999999999999997
0.2181416898965835,0.046380165289256196,-0.39999999999999997
0.1888562887907028,0.04738842975206612,-0.39999999999999997
0.2079955786466598,0.04839669421487603,-0.39999999999999997
0.2079955786466598,0.04940495867768595,-0.39999999999999997
0.193698763847351,0.050413223140495865,-0.39999999999999997
0.1724841445684433,0.05142148760330579,-0.39999999999999997
0.1791713535785675,0.0524297520661157,-0.39999999999999997
0.2130686342716217,0.053438016528925616,-0.39999999999999997
0.2130686342716217,0.05444628099173554,-0.39999999999999997
0.2232147604227066,0.05545454545454546,-0.39999999999999997
0.2082261592149734,0.056462809917355375,-0.39999999999999997
0.1985412091016769,0.057471074380165285,-0.39999999999999997
0.2079955786466598,0.05847933884297521,-0.39999999999999997
0.1927763819694519,0.059487603305785126,-0.39999999999999997
0.1927763819694519,0.060495867768595044,-0.39999999999999997
0.1743288785219192,0.061504132231404954,-0.39999999999999997
0.1978494524955749,0.06251239669421488,-0.39999999999999997
0.193698763847351,0.0635206611570248,-0.39999999999999997
0.2079955786466598,0.06452892561983471,-0.39999999999999997
0.1775572001934051,0.06553719008264462,-0.39999999999999997
0.1791713535785675,0.06654545454545453,-0.39999999999999997
0.2079955786466598,0.06755371900826447,-0.39999999999999997
0.2033837139606475,0.06856198347107438,-0.39999999999999997
0.2130686342716217,0.06957024793388429,-0.39999999999999997
0.1826302707195282,0.07057851239669422,-0.39999999999999997
0.1978494524955749,0.07158677685950414,-0.39999999999999997
0.2033837139606475,0.07259504132231405,-0.39999999999999997
0.2181416898965835,0.07360330578512396,-0.39999999999999997
0.2033837139606475,0.07461157024793388,-0.39999999999999997
0.18770332634449,0.07561983471074381,-0.39999999999999997
0.2029224932193756,0.07662809917355372,-0.39999999999999997
0.2082261592149734,0.07763636363636363,-0.39999999999999997
0.2181416898965835,0.07864462809917357,-0.39999999999999997
0.1985412091016769,0.07965289256198348,-0.39999999999999997
0.1978494524955749,0.08066115702479339,-0.39999999999999997
0.1927763819694519,0.0816694214876033,-0.39999999999999997
0.2033837139606475,0.08267768595041322,-0.39999999999999997
0.1927763819694519,0.08368595041322315,-0.39999999999999997
0.1501165479421615,0.08469421487603306,-0.39999999999999997
0.1775572001934051,0.08570247933884297,-0.39999999999999997
0.2029224932193756,0.0867107438016529,-0.39999999999999997
0.2232147604227066,0.08771900826446281,-0.39999999999999997
0.2079955786466598,0.08872727272727272,-0.39999999999999997
0.193698763847351,0.08973553719008265,-0.39999999999999997
0.2079955786466598,0.09074380165289256,-0.39999999999999997
0.2079955786466598,0.09175206611570248,-0.39999999999999997
0.1927763819694519,0.09276033057851239,-0.39999999999999997
0.1985412091016769,0.09376859504132232,-0.39999999999999997
0.2181416898965835,0.09477685950413224,-0.39999999999999997
0.2130686342716217,0.09578512396694215,-0.39999999999999997
0.2079955786466598,0.09679338842975206,-0.39999999999999997
0.1927763819694519,0.09780165289256199,-0.39999999999999997
0.2033837139606475,0.0988099173553719,-0.39999999999999997
0.2130686342716217,0.09981818181818182,-0.39999999999999997
0.1978494524955749,0.10082644628099173,-0.39999999999999997
0.18770332634449,0.10183471074380165,-0.39999999999999997
0.1978494524955749,0.10284297520661158,-0.39999999999999997
0.1985412091016769,0.10385123966942149,-0.39999999999999997
0.2029224932193756,0.1048595041322314,-0.39999999999999997
0.18770332634449,0.10586776859504132,-0.39999999999999997
0.1985412091016769,0.10687603305785123,-0.39999999999999997
0.2181416898965835,0.10788429752066116,-0.39999999999999997
0.2082261592149734,0.10889256198347108,-0.39999999999999997
0.2130686342716217,0.10990082644628099,-0.39999999999999997
0.18770332634449,0.11090909090909092,-0.39999999999999997
0.2079955786466598,0.11191735537190083,-0.39999999999999997
0.2232147604227066,0.11292561983471075,-0.39999999999999997
0.1840138286352157,0.11393388429752066,-0.39999999999999997
0.1674110740423202,0.11494214876033057,-0.39999999999999997
0.1775572001934051,0.1159504132231405,-0.39999999999999997
0.2079955786466598,0.11695867768595042,-0.39999999999999997
0.2232147604227066,0.11796694214876033,-0.39999999999999997
0.193698763847351,0.11897520661157025,-0.39999999999999997
0.1927763819694519,0.11998347107438016,-0.39999999999999997
0.2079955786466598,0.12099173553719009,-0.39999999999999997
0.193698763847351,0.122,-0.39999999999999997
