velocity,init_velocity,target_velocity
0.5884752869606018,0.6,0.2
0.6239867210388184,0.6,0.2
0.6189136505126953,0.6,0.2
0.5907812118530273,0.6,0.2
0.6189136505126953,0.6,0.2
0.5935483574867249,0.6,0.2
0.613840639591217,0.6,0.2
0.5907812118530273,0.6,0.2
0.5986214280128479,0.6,0.2
0.6189136505126953,0.6,0.2
0.5884752869606018,0.6,0.2
0.613840639591217,0.6,0.2
0.5810962319374084,0.6,0.2
0.6189136505126953,0.6,0.2
0.5935483574867249,0.6,0.2
0.5956236720085144,0.6,0.2
0.6087675094604492,0.6,0.2
0.5859388113021851,0.6,0.2
0.5986214280128479,0.6,0.2
0.6189136505126953,0.6,0.2
0.5907812118530273,0.6,0.2
0.6087675094604492,0.6,0.2
0.5859388113021851,0.6,0.2
0.6189136505126953,0.6,0.2
0.6189136505126953,0.6,0.2
0.5907812118530273,0.6,0.2
0.6087675094604492,0.6,0.2
0.613840639591217,0.6,0.2
0.5884752869606018,0.6,0.2
0.6189136505126953,0.6,0.2
0.5859388113021851,0.6,0.2
0.5986214280128479,0.6,0.2
0.5810962319374084,0.6,0.2
0.5884752869606018,0.6,0.2
0.6189136505126953,0.6,0.2
0.5859388113021851,0.6,0.2
0.6087675094604492,0.6,0.2
0.5810962319374084,0.6,0.2
0.6189136505126953,0.6,0.2
0.5834022164344788,0.6,0.2
0.6087675094604492,0.6,0.2
0.5580369234085083,0.6,0.2
0.5326715707778931,0.6,0.2
0.5428177118301392,0.6,0.2
0.5123793482780457,0.6,0.2
0.5073062777519226,0.6,0.2
0.4697194993495941,0.6,0.2
0.42129483819007874,0.6,0.2
0.42106419801712036,0.6,0.2
0.3754066526889801,0.6,0.2
0.38047969341278076,0.6,0.2
0.3486577868461609,0.6,0.2
0.33989518880844116,0.6,0.2
0.29931071400642395,0.6,0.2
0.2536531388759613,0.6,0.2
0.25872620940208435,0.6,0.2
0.2469659149646759,0.6,0.2
0.18401382863521576,0.6,0.2
0.1927763819694519,0.6,0.2
0.2333608865737915,0.6,0.2
0.2232147604227066,0.6,0.2
0.2130686342716217,0.6,0.2
0.22828784584999084,0.6,0.2
0.20799557864665985,0.6,0.2
0.21814168989658356,0.6,0.2
0.19784945249557495,0.6,0.2
0.20338371396064758,0.6,0.2
0.2130686342716217,0.6,0.2
0.2029224932193756,0.6,0.2
0.19784945249557495,0.6,0.2
0.1791713535785675,0.6,0.2
0.19784945249557495,0.6,0.2
0.19854120910167694,0.6,0.2
0.2130686342716217,0.6,0.2
0.1826302707195282,0.6,0.2
0.18885628879070282,0.6,0.2
0.2130686342716217,0.6,0.2
0.20338371396064758,0.6,0.2
0.1927763819694519,0.6,0.2
0.2029224932193756,0.6,0.2
0.20338371396064758,0.6,0.2
0.2130686342716217,0.6,0.2
0.20338371396064758,0.6,0.2
0.19784945249557495,0.6,0.2
0.18770332634449005,0.6,0.2
0.20799557864665985,0.6,0.2
0.20799557864665985,0.6,0.2
0.169486403465271,0.6,0.2
0.1521918624639511,0.6,0.2
0.17755720019340515,0.6,0.2
0.2130686342716217,0.6,0.2
0.2130686342716217,0.6,0.2
0.22828784584999084,0.6,0.2
0.20822615921497345,0.6,0.2
0.20799557864665985,0.6,0.2
0.21814168989658356,0.6,0.2
0.20338371396064758,0.6,0.2
0.1927763819694519,0.6,0.2
0.19369876384735107,0.6,0.2
0.2029224932193756,0.6,0.2
0.2029224932193756,0.6,0.2
0.2130686342716217,0.6,0.2
0.1791713535785675,0.6,0.2
0.19369876384735107,0.6,0.2
0.2029224932193756,0.6,0.2
0.17432887852191925,0.6,0.2
0.2029224932193756,0.6,0.2
0.20338371396064758,0.6,0.2
0.20799557864665985,0.6,0.2
0.19784945249557495,0.6,0.2
0.19369876384735107,0.6,0.2
0.20799557864665985,0.6,0.2
0.19854120910167694,0.6,0.2
0.18770332634449005,0.6,0.2
0.1927763819694519,0.6,0.2
0.19854120910167694,0.6,0.2
0.20799557864665985,0.6,0.2
0.19854120910167694,0.6,0.2
0.1724841445684433,0.6,0.2
0.14711882174015045,0.6,0.2
0.20338371396064758,0.6,0.2
0.2232147604227066,0.6,0.2
0.2130686342716217,0.6,0.2
0.21814168989658356,0.6,0.2
0.20799557864665985,0.6,0.2
0.2130686342716217,0.6,0.2
0.20822615921497345,0.6,0.2
0.19369876384735107,0.6,0.2
0.19784945249557495,0.6,0.2
0.2029224932193756,0.6,0.2
0.21814168989658356,0.6,0.2
0.20822615921497345,0.6,0.2
0.1927763819694519,0.6,0.2
0.1791713535785675,0.6,0.2
0.2029224932193756,0.6,0.2
0.2130686342716217,0.6,0.2
0.19369876384735107,0.6,0.2
0.2029224932193756,0.6,0.2
0.20822615921497345,0.6,0.2
0.21814168989658356,0.6,0.2
0.21814168989658356,0.6,0.2
0.19854120910167694,0.6,0.2
0.20799557864665985,0.6,0.2
0.20822615921497345,0.6,0.2
0.21814168989658356,0.6,0.2
0.19784945249557495,0.6,0.2
0.1927763819694519,0.6,0.2
0.19854120910167694,0.6,0.2
0.20338371396064758,0.6,0.2
0.18770332634449005,0.6,0.2
0.1521918624639511,0.6,0.2
0.19854120910167694,0.6,0.2
0.21791112422943115,0.6,0.2
0.2232147604227066,0.6,0.2
0.20799557864665985,0.6,0.2
0.2130686342716217,0.6,0.2
0.2232147604227066,0.6,0.2
0.19369876384735107,0.6,0.2
0.2029224932193756,0.6,0.2
0.21814168989658356,0.6,0.2
0.18770332634449005,0.6,0.2
0.169486403465271,0.6,0.2
0.20799557864665985,0.6,0.2
0.21814168989658356,0.6,0.2
0.20338371396064758,0.6,0.2
0.20338371396064758,0.6,0.2
0.2232147604227066,0.6,0.2
0.20799557864665985,0.6,0.2
0.18885628879070282,0.6,0.2
0.2029224932193756,0.6,0.2
0.20338371396064758,0.6,0.2
0.2029224932193756,0.6,0.2
0.19784945249557495,0.6,0.2
0.18885628879070282,0.6,0.2
0.20338371396064758,0.6,0.2
0.19784945249557495,0.6,0.2
0.1521918624639511,0.6,0.2
0.18401382863521576,0.6,0.2
0.20822615921497345,0.6,0.2
0.18770332634449005,0.6,0.2
0.18770332634449005,0.6,0.2
0.169486403465271,0.6,0.2
0.135589137673378,0.6,0.2
0.1217535063624382,0.6,0.2
0.0608767494559288,0.6,0.2
-0.0,0.6,0.2
-0.005073059815913439,0.6,0.2
-0.0,0.6,0.2
-0.0,0.6,0.2
-0.0,0.6,0.2
-0.0,0.6,0.2
-0.0,0.6,0.2
