s,x,y,psi_curve,curvature,v,a
1.6003095884301528,0.8780084716378962,0.9846269644710052,2.0317041715623776,0.9117499933761705,0.0,0.0
1.6303153932132184,0.8643084748994663,1.0113216723491474,2.057786675870791,0.8276524512900764,0.0,0.0
1.6603211979962842,0.8499494036086452,1.0376678962664383,2.0814259399776414,0.748856985318159,0.0,0.0
1.6903270027793493,0.835001617565523,1.0636847725334462,2.102776789473116,0.6750637426448619,0.0,0.0
1.7203328075624147,0.8195295880368565,1.089393467093711,2.1219838856718396,0.6059018894654963,0.0,0.0
1.75033861234548,0.8035924264572931,1.1148165479440812,2.139180143704314,0.5409641299664615,0.0,0.0
1.7803444171285452,0.7872444333683132,1.1399775074897662,2.1544860206817362,0.4798306451767367,0.0,0.0
1.8103502219116108,0.7705356412392627,1.1649004061914725,2.168009396480915,0.4220850566020455,0.0,0.0
1.8403560266946761,0.7535123351772575,1.1896096123827262,2.1798458415936888,0.36732458675174423,0.0,0.0
1.8703618314777413,0.7362175427543396,1.2141296169967295,2.190079124907002,0.3151661426211351,0.0,0.0
1.9003676362608068,0.7186914890229947,1.238484905614878,2.1987818597595536,0.26524963968701476,0.0,0.0
1.930373441043872,0.700972015894331,1.2626998734809027,2.2060162210453567,0.21723955444495757,0.0,0.0
1.9603792458269373,0.6830949669156593,1.2867987718264529,2.2118346917826996,0.17082544069665676,0.0,0.0
1.990385050610003,0.6650945394756052,1.3108056760260276,2.2162808165461807,0.12572194929729427,0.0,0.0
2.020390855393068,0.6470036068479537,1.334744467785606,2.2193899533255887,0.08166876248408789,0.0,0.0
2.0503966601761334,0.6288540124390395,1.3586388248313912,2.2211900261790767,0.038430759769515974,0.0,0.0
2.080402464959199,0.610676838243028,1.382512212467959,2.2217022896186958,-0.00420132594042519,0.0,0.0
2.110408269742264,0.5925026489033562,1.406387871981437,2.220942122866991,-0.04640953825656685,0.0,0.0
2.1404140745253297,0.574361711961309,1.43028880123232,2.2189198785128244,-0.08834640801529914,0.0,0.0
2.170419879308395,0.556284193854692,1.4542377229713304,2.215641816062603,-0.13013155271807925,0.0,0.0
2.2004256840914604,0.5383003300061248,1.4782570364792946,2.2111111565519916,-0.1718469785214396,0.0,0.0
2.2304314888745256,0.5204405658998503,1.5023687481433246,2.205329299652958,-0.21353092126909073,0.0,0.0
2.2604372936575916,0.5027356643783779,1.5265943766135872,2.198297249212998,-0.25517009600427304,0.0,0.0
2.2904430984406563,0.4852167724993209,1.550954828331133,2.1900172961492967,-0.2966902905774795,0.0,0.0
2.320448903223722,0.467915439209503,1.5754702395923266,2.1804950079988537,-0.33794535236541373,0.0,0.0
2.350454708006787,0.4508635728947406,1.6001597820560052,2.169741570604046,-0.37870478497276905,0.0,0.0
2.3804605127898526,0.4340933256938739,1.6250414298597735,2.157776517405467,-0.41864041756714465,0.0,0.0
2.4104663175729177,0.4176368895594728,1.650131688449317,2.144630863308869,-0.457312931106063,0.0,0.0
2.4404721223559833,0.4015261877495674,1.675445287972685,2.130350630785915,-0.4941594214636089,0.0,0.0
2.4704779271390485,0.3857924452059552,1.7009948477141563,2.1150007140569773,-0.5284836066440252,0.0,0.0
2.500483731922114,0.3704656226737627,1.7267905224713256,2.098668972632855,-0.5594506957286387,0.0,0.0
2.5304895367051796,0.3555737030397843,1.752839646738488,2.081470380575602,-0.5860891977146696,0.0,0.0
2.5604953414882448,0.3411418247299134,1.7791463974939967,2.063550988756554,-0.6073019332858631,0.0,0.0
2.59050114627131,0.3271912663702411,1.8057115004261293,2.0450913949400538,-0.6218880649179492,0.0,0.0
2.6205069510543755,0.313738299074588,1.832532006415991,2.026309375690577,-0.6285769549934003,0.0,0.0
2.6505127558374406,0.3007929367993368,1.8596011637380527,2.007461331918229,-0.6260731034233581,0.0,0.0
2.680518560620506,0.2883576295735125,1.886908405596584,1.98884225093231,-0.6131094714108919,0.0,0.0
2.7105243654035713,0.2764259568046665,1.9144394616729004,1.970783998157101,-0.5885045823377281,0.0,0.0
2.7405301701866365,0.2649813857970486,1.942176586605308,1.9536519123149567,-0.5512174529279259,0.0,0.0
2.770535974969702,0.2539961620833601,1.9700988791910288,1.937839861777793,-0.5003942895833898,0.0,0.0
2.8005417797527676,0.2434303924224568,1.998182646091605,1.9237640835228853,-0.4354023953816232,0.0,0.0
2.830547584535833,0.2332313695315723,2.02640174610132,1.9118562186101058,-0.35584993710700125,0.0,0.0
2.8605533893188984,0.2233331731022625,2.0547278387611683,1.9025559338586153,-0.26159469144965536,0.0,0.0
2.890559194101964,0.2136565693853973,2.083130456793272,1.8963033522483896,-0.15274977978858484,0.0,0.0
2.920564998885029,0.2041092272811771,2.1115768270993662,1.8935312070887873,-0.029698680328725326,0.0,0.0
2.9505708036680947,0.1945862773568973,2.140031380878766,1.8946562223317542,0.1068656443323388,0.0,0.0
2.98057660845116,0.18497126416541,2.168454920883077,1.9000687720782088,0.25586297703324945,0.0,0.0
3.0105824132342254,0.175137580340421,2.196803455082137,1.9101194925526224,0.41569950322010873,0.0,0.0
3.0405882180172905,0.1649505160866194,2.225026764544633,1.9251013647914388,0.584093700706185,0.0,0.0
3.070594022800356,0.1542700948084165,2.253066852643515,1.9452260726818098,0.757874265658219,0.0,0.0
3.1005998275834212,0.142954870052373,2.28085652234269,1.970594434165325,0.9327978572051727,0.0,0.0
3.1306056323664873,0.1308667975530756,2.3083184368095804,2.0011626311311574,1.1034674392154895,0.0,0.0
3.160611437149552,0.1178771358871708,2.335365104838889,2.036708804467145,1.2634566771121423,0.0,0.0
3.1906172419326175,0.1038730572192105,2.361900242173701,2.0768077444080864,1.405737950462855,0.0,0.0
3.2206230467156827,0.088764303191116,2.387821827286867,2.1208235023792374,1.5234448053843714,0.0,0.0
3.2506288514987483,0.0724889099385435,2.4130268562388766,2.1679288593111794,1.6108701537078123,0.0,0.0
3.2806346562818134,0.0550169149347272,2.437417345794702,2.2171553637002615,1.6644547519859498,0.0,0.0
3.310640461064879,0.0363511858228272,2.460906684691322,2.26746888170361,1.6834472396766513,0.0,0.0
3.340646265847944,0.0165250797713362,2.483425198319405,2.317856775812874,1.6699935338476983,0.0,0.0
3.3706520288159236,-0.0049697114073891,2.504931540456711,2.364112184305125,1.1718379448478118,0.0,0.0
3.4006576543914746,-0.0267188827100012,2.525600821907138,2.399132901918098,1.1620779181404437,0.0,0.0
3.4306632799670265,-0.0491753228223169,2.545499455998395,2.4338296711531755,1.1502900684606197,0.0,0.0
3.4606689055425783,-0.0723049985482271,2.564611426373104,2.468145750970228,1.1367509377814606,0.0,0.0
3.4906745311181298,-0.0960729455002661,2.5829236136115283,2.502032915447646,1.1217500628646555,0.0,0.0
3.5206801566936816,-0.1204436614304682,2.600425672688651,2.53545171368832,1.1055814446022674,0.0,0.0
3.5506857822692335,-0.1453814676250558,2.617109861930172,2.568371487497633,1.0885359893910005,0.0,0.0
3.5806914078447845,-0.1708508310655099,2.632970833707445,2.6007701805856227,1.0708952021776859,0.0,0.0
3.6106970334203363,-0.1968166427399467,2.648005397234516,2.6326339789889897,1.0529262575101626,0.0,0.0
3.6407026589958886,-0.2232444499540098,2.662212263331897,2.6639568245699534,1.0348784615027202,0.0,0.0
3.6707082845714405,-0.2501006426023271,2.6755917800599534,2.6947398424264675,1.0169810335093858,0.0,0.0
3.7007139101469915,-0.2773525950452307,2.688145666864344,2.7249907197400236,0.9994420583216624,0.0,0.0
3.7307195357225433,-0.3049687664707694,2.6998767534684136,2.754723068669252,0.9824484398723173,0.0,0.0
3.7607251612980956,-0.3329187634309593,2.710788728318798,2.7839558002967895,0.9661666525513773,0.0,0.0
3.7907307868736475,-0.3611733686735466,2.7208859000360506,2.8127125308441974,0.9507441089548732,0.0,0.0
3.8207364124491994,-0.3897045405112218,2.730172974105717,2.8410210358910812,0.9363109652263808,0.0,0.0
3.8507420380247503,-0.4184853868484363,2.738654846003372,2.86891276348803,0.9229822189595305,0.0,0.0
3.8807476636003027,-0.44749011768791,2.746336411093258,2.8964224129445753,0.9108599679451491,0.0,0.0
3.9107532891758545,-0.4766939795225874,2.753222390971823,2.9235875827723534,0.9000357497732837,0.0,0.0
3.940758914751407,-0.5060731745320857,2.759317175430671,2.9504484887637483,0.8905928665678285,0.0,0.0
3.970764540326958,-0.5356047669823812,2.7646246788689552,2.977047751362501,0.8826086698938724,0.0,0.0
4.00077016590251,-0.5652665787002964,2.7691482097706297,3.0034302502649637,0.8761567563115753,0.0,0.0
4.030775791478061,-0.595037074977903,2.772890351756252,3.0296430434488975,0.8713090613372654,0.0,0.0
4.060781417053613,-0.6248952417666961,2.775852854702779,3.055735347416725,0.8681378467914462,0.0,0.0
4.090787042629165,-0.654820454552045,2.77803653448279,3.0817585753174055,0.8667175693401616,0.0,0.0
4.120792668204716,-0.6847923388558228,2.779441179995672,3.1077664295598604,0.8671266460178592,0.0,0.0
4.1507982937802685,-0.7147906218974948,2.7800654663410267,3.1338150455580727,0.8694490956301488,0.0,0.0
4.18080391935582,-0.7447949745484163,2.779906873217765,-3.1232221240075226,0.8737760741821521,0.0,0.0
4.210809544931372,-0.7747848423378897,2.778961607924804,-3.096912845047067,0.8802072698544041,0.0,0.0
4.240815170506924,-0.8047392639113475,2.777224532700869,-3.0703776700173377,0.8888521468947952,0.0,0.0
4.270820796082475,-0.8346366750025883,2.7746890965871973,-3.0435483997323827,0.8998309818964029,0.0,0.0
4.3008264216580265,-0.8644546956699481,2.77134727255058,-3.0163530538008287,0.9132756312967292,0.0,0.0
4.330832047233579,-0.8941698982747314,2.767189501295105,-2.9887155163161903,0.929329912918871,0.0,0.0
4.36083767280913,-0.9237575534741614,2.762204644057085,-2.960555177533054,0.948149462818716,0.0,0.0
4.390843298384683,-0.9531913514009894,2.756379947765197,-2.9317865905263085,0.9699008381022175,0.0,0.0
4.420848923960234,-0.9824430952699076,2.7497010273107065,-2.9023191693640995,0.9947595891209323,0.0,0.0
4.450854549535785,-1.0114823649789555,2.7421518713698023,-2.872056965505343,1.0229069009291651,0.0,0.0
4.480860175111338,-1.0402761489939374,2.733714880310201,-2.840898572572849,1.054524297138697,0.0,0.0
4.510865800686889,-1.0687884440986952,2.7243709472448776,-2.808737227042683,1.089785756880143,0.0,0.0
4.540871426262441,-1.096979824710794,2.7140995962839902,-2.775461194142742,1.1288464406622716,0.0,0.0
4.570877051837993,-1.124806986720415,2.7028791954366778,-2.740954554563095,1.1718270804321698,0.0,0.0
4.600882677413544,-1.1522222756025853,2.6906872652706206,-2.705098537594796,1.2187929897824723,0.0,0.0
4.630888302989096,-1.1791732153247847,2.677500908009117,-2.667773577876406,1.2697266607523114,0.0,0.0
4.660893928564648,-1.2056020637628528,2.6632973846142134,-2.628862301200401,1.3244931401283144,0.0,0.0
4.6908995541402,-1.2314454322585566,2.648054868559564,-2.5882536612633382,1.3827979786651763,0.0,0.0
4.720905179715752,-1.2566340215640066,2.6317534029303298,-2.545848440265079,1.4441386639155198,0.0,0.0
4.750910805291303,-1.2810925429908189,2.6143760801524625,-2.5015662723006846,1.5077523546576552,0.0,0.0
4.780916430866855,-1.304739910225849,2.595910448587049,-2.455354225249625,1.572565469938671,0.0,0.0
4.810922056442406,-1.327489800427082,2.576350124985554,-2.4071967593827193,1.6371541604091417,0.0,0.0
4.840927682017958,-1.3492516872853992,2.5556965548844826,-2.3571265540192003,1.6997283735545585,0.0,0.0
4.87093330759351,-1.3699324363312004,2.533960815323597,-2.305235268368169,1.7581548331891776,0.0,0.0
4.900938933169062,-1.3894385159906382,2.511165300918787,-2.2516828376487523,1.810033930906744,0.0,0.0
4.9309445587446135,-1.4076788112631722,2.487345086084675,-2.1967035216709068,1.852840105743891,0.0,0.0
4.960950184320165,-1.4245679315998454,2.4625487292813686,-2.1406067968734814,1.8841234771817428,0.0,0.0
4.990955809895716,-1.4400297928015044,2.43683829780284,-2.083771498564517,1.901753293704145,0.0,0.0
5.020961435471269,-1.4540011492070812,2.410288457128733,-2.0266324788880863,1.9041658193229718,0.0,0.0
5.05096706104682,-1.4664346898334562,2.3829845868420687,-1.9696603648368995,1.8905679130725164,0.0,0.0
5.080972686622372,-1.477301319970031,2.355020035714623,-1.913336468703238,1.8610498715372288,0.0,0.0
5.110978312197924,-1.4865913399721398,2.326492774890864,-1.8581260594573312,1.8165793685921485,0.0,0.0
5.140983937773475,-1.4943143905308605,2.2975018085739096,-1.8044536289738198,1.7588772824905023,0.0,0.0
5.170989563349027,-1.5004982189345997,2.268143727190536,-1.7526833155034152,1.6902050090361127,0.0,0.0
5.200995188924579,-1.505186484787796,2.238509734766514,-1.7031064545628405,1.6131106317959902,0.0,0.0
5.23100081450013,-1.5084359275727623,2.208683371842275,-1.6559367400108913,1.530183021582394,0.0,0.0
5.261006440075683,-1.5103132471823857,2.1787390236342485,-1.611312158884101,1.4438509722412278,0.0,0.0
5.291012065651234,-1.5108920115423337,2.1487411848829283,-1.569302020199131,1.3562460771565974,0.0,0.0
5.3210176912267855,-1.5102498274365497,2.1187443698050843,-1.5299171073205933,1.2691306864155953,0.0,0.0
5.351023316802337,-1.5084659193219658,2.088793513886096,-1.4931211373213136,1.1838804551814812,0.0,0.0
5.381028942377889,-1.5056191776760897,2.058924707940444,-1.4588421192659355,1.1015057732649574,0.0,0.0
5.4110345679534415,-1.501786674891114,2.029166122242493,-1.4269826866965247,1.022696249369499,0.0,0.0
5.441040193528993,-1.497042605801099,1.9995390076194852,-1.3974289160269389,0.9478752952007248,0.0,0.0
5.471045819104544,-1.4914575888939792,1.9700586920059675,-1.3700574744669838,0.8772556840617906,0.0,0.0
5.501051444680096,-1.4850982579834682,1.9407355194711824,-1.344741159037924,0.8108905740852314,0.0,0.0
5.531057070255648,-1.478027077265682,1.9115757016050552,-1.3213530091557741,0.7487172976614335,0.0,0.0
5.5610626958311995,-1.470302320874744,1.882582067918048,-1.299769225434265,0.6905931269979322,0.0,0.0
5.591068321406752,-1.4619781681780248,1.853754713241948,-1.279871132211611,0.6363233687147719,0.0,0.0
5.621073946982303,-1.4531048761896872,1.8250915471288751,-1.2615464009510196,0.5856827175805689,0.0,0.0
5.651079572557855,-1.443728999602731,1.7965887540919778,-1.2446897199482772,0.5384310009002371,0.0,0.0
5.681085198133406,-1.4338936366190338,1.7682411752150955,-1.2292030614657243,0.4943244482591977,0.0,0.0
5.711090823708959,-1.4236386849291045,1.7400426219611558,-1.2149956651166725,0.45312349258674856,0.0,0.0
5.74109644928451,-1.4130010969834796,1.7119861324965036,-1.2019838283757287,0.4145979513376107,0.0,0.0
5.771102074860062,-1.4020151273112915,1.6840641799079714,-1.1900905719963701,0.3785302854151912,0.0,0.0
5.8011077004356135,-1.3907125673007406,1.656268840571911,-1.1792452297778298,0.3447174629664868,0.0,0.0
5.831113326011165,-1.3791229647677554,1.6285919297926283,-1.1693829979198216,0.3129718466845541,0.0,0.0
5.861118951586716,-1.3672738269799336,1.6010251107481863,-1.1604444684267523,0.28312141486556025,0.0,0.0
5.891124577162269,-1.355190806717076,1.573559981807608,-1.1523751629960237,0.2550095411084698,0.0,0.0
5.921130202737821,-1.342897871550689,1.5461881464314349,-1.1451250779431887,0.22849450173592514,0.0,0.0
5.951135828313372,-1.3304174568995706,1.518901269137991,-1.1386482464525138,0.20344883060392308,0.0,0.0
5.981141453888924,-1.317770603632355,1.4916911204024634,-1.1329023214057827,0.17975860423207587,0.0,0.0
6.011147079464476,-1.304977081088947,1.46454961284305,-1.1278481799132043,0.1573227189531772,0.0,0.0
6.041152705040027,-1.2920554964162605,1.4374688306244958,-1.1234495491825478,0.13605219576236535,0.0,0.0
6.071158330615579,-1.2790233910849538,1.4104410536612169,-1.119672652371482,0.11586954751559163,0.0,0.0
6.101163956191131,-1.2658973253907346,1.3834587779178034,-1.116485872397728,0.09670821843519128,0.0,0.0
6.131169581766683,-1.2526929516589385,1.3565147328732183,-1.1138594312430474,0.07851211182331758,0.0,0.0
6.161175207342234,-1.2394250767729047,1.329601897027336,-1.1117650820208627,0.06123521311136657,0.0,0.0
6.1911808329177855,-1.2261077145409958,1.3027135121767368,-1.1101758109029347,0.0448413102441759,0.0,0.0
6.221186458493338,-1.2127541283076146,1.275843097064474,-1.1090655458925125,0.029303817080347693,0.0,0.0
6.251192084068888,-1.1993768641024312,1.248984460910593,-1.1084088693689549,0.014605699568995918,0.0,0.0
6.281197709644442,-1.1859877745106036,1.2221317172522494,-1.1081807312588885,0.000739507477531549,0.0,0.0
6.311203335219993,-1.1725980333354835,1.1952792984610914,-1.108356159641617,-0.012292485810089814,0.0,0.0
6.341208960795544,-1.1592181410141833,1.1684219712585806,-1.1089099655201125,-0.02447803332358146,0.0,0.0
6.371214586371096,-1.1458579206352233,1.1415548535155096,-1.109816438385112,-0.035794550618121146,0.0,0.0
6.401220211946648,-1.1325265042956012,1.1146734325990098,-1.1110490290795154,-0.046208631911923745,0.0,0.0
6.4312258375222,-1.1192323094214425,1.0877735855185904,-1.1125800162909656,-0.055675441014227535,0.0,0.0
6.461231463097752,-1.1059830045610004,1.0608516011226443,-1.114380152783043,-0.0641379691034,0.0,0.0
6.491237088673303,-1.092785464040298,1.0339042046095983,-1.1164182871946728,-0.07152614641005309,0.0,0.0
6.521242714248855,-1.0796457107491515,1.0069285846456444,-1.1186609568916057,-0.07775579838694309,0.0,0.0
6.551248339824406,-1.0665688461976852,0.9799224234269408,-1.1210719469196495,-0.08272742722767241,0.0,0.0
6.581253965399959,-1.0535589668498164,0.9528839300927852,-1.1236118096012842,-0.08632480341474856,0.0,0.0
6.611259590975511,-1.0406190655996497,0.9258118779934038,-1.1262373386906508,-0.08841334191437564,0.0,0.0
6.641265216551062,-1.027750917108884,0.8987056464495338,-1.128900991273403,-0.08883823775985522,0.0,0.0
6.671270842126614,-1.0149549455682458,0.8715652678207314,-1.1315502497688752,-0.08742233301188229,0.0,0.0
6.701276467702165,-1.0022300732850546,0.8443914809379861,-1.1341269154318432,-0.08396367829324704,0.0,0.0
6.731282093277716,-0.9895735483356232,0.817185792269446,-1.1365663237683445,-0.07823276042717572,0.0,0.0
6.761287718853269,-0.976980749362268,0.7899505465953929,-1.138796471248069,-0.06996935800859912,0.0,0.0
6.791293344428821,-0.9644449654526264,0.7626890094937251,-1.1407370418352465,-0.05887900436201291,0.0,0.0
6.8212989700043725,-0.951957148935302,0.7354054646085365,-1.1422983213297955,-0.04462904866790464,0.0,0.0
6.851304595579924,-0.9395056388960172,0.7081053295250701,-1.1433799877416417,-0.026844339231634123,0.0,0.0
6.881310221155476,-0.9270758533194224,0.6807952951413967,-1.143869767490109,-0.0051026183700400435,0.0,0.0
6.911315846731027,-0.9146499480831144,0.6534834947492029,-1.1436419511397944,0.021070192821083068,0.0,0.0
6.941321472306579,-0.902206441710325,0.6261797106477497,-1.142555770149693,0.05220446860014976,0.0,0.0
6.971327097882131,-0.8897198060352942,0.5988956280361907,-1.1404536500367102,0.08889051266886244,0.0,0.0
7.001332723457683,-0.8771600250611159,0.571645148144604,-1.1371593788735703,0.13178035939090255,0.0,0.0
7.031338349033234,-0.8644921277455019,0.5444447749864495,-1.1324762681614533,0.18158615387624455,0.0,0.0
7.061343974608786,-0.8516757058745766,0.517314092524226,-1.1261854428231979,0.23907266669554328,0.0,0.0
7.091349600184338,-0.838664436450518,0.4902763509800815,-1.1180444877990947,0.3050402748998034,0.0,0.0
7.121355225759888,-0.8254056402524865,0.4633591816434227,-1.1077868120943388,0.38029311649953296,0.0,0.0
7.151360851335442,-0.8118399257634178,0.4365954573499039,-1.095122279574449,0.465585095328149,0.0,0.0
7.181366476910993,-0.7979009918056803,0.4100243084168467,-1.079739908285953,0.5615342446640179,0.0,0.0
7.2113721024865445,-0.7835156937464963,0.3836922875412563,-1.0613137522869973,0.6684943155644402,0.0,0.0
7.241377728062096,-0.7686045160611075,0.3576546468831886,-1.0395134157371198,0.7863728693158896,0.0,0.0
7.271383353637648,-0.7530826336980321,0.3319766401281597,-1.0140209095068882,0.9143903336097253,0.0,0.0
7.3013889792132005,-0.7368617746916369,0.3067346863879816,-0.9845555443724268,1.050788510674248,0.0,0.0
7.331394604788752,-0.7198530954246983,0.2820171311812369,-0.9509079277776293,1.1925243598898234,0.0,0.0
7.361400230364303,-0.7019712152576488,0.2579242254142092,-0.9129824591846873,1.335026840047459,0.0,0.0
7.391405855939855,-0.6831393910866814,0.2345668528880724,-0.8708446567121965,1.472142553511772,0.0,0.0
7.421411481515406,-0.6632955216978842,0.2120635371630987,-0.8247653644663733,1.5964231578510193,0.0,0.0
7.451417107090958,-0.6423982842563866,0.1905354347543011,-0.7752496426251858,1.699869886163836,0.0,0.0
7.481422732666511,-0.62043233584202,0.1700994310136019,-0.7230365027367945,1.775111276370002,0.0,0.0
7.511428358242062,-0.59741135915923,0.1508600515865596,-0.6690595639682821,1.8167704337304478,0.0,0.0
7.541433983817614,-0.5733779841590184,0.1329014836458888,-0.6143691031028201,1.8225915409083993,0.0,0.0
7.571439609393165,-0.5484003053720724,0.1162812634986401,-0.5600294829788784,1.7938967459427855,0.0,0.0
7.6014452349687165,-0.5225656078634908,0.1010269117142925,-0.50701564976089,1.7351909352164618,0.0,0.0
7.63145086054427,-0.4959726171305785,0.0871360404775156,-0.4561324678547096,1.653091368169749,0.0,0.0
7.661456486119821,-0.4687237936518304,0.0745795557968387,-0.40797115377744986,1.5550033078630106,0.0,0.0
7.6914621116953725,-0.4409188825451073,0.0633069232484195,-0.36290380108000647,1.4479642366519756,0.0,0.0
7.721467737270924,-0.4126503408438129,0.0532522635944696,-0.3211067608955921,1.337897425468636,0.0,0.0
7.751473362846475,-0.3840006946957932,0.0443402371106156,-0.28259971381258253,1.2293026433986418,0.0,0.0
7.781478988422027,-0.3550415069892544,0.036491060433297,-0.24728871497341834,1.1252770254392024,0.0,0.0
7.81148461399758,-0.3258334906540491,0.0296243836970258,-0.21500547498447758,1.0277219076512039,0.0,0.0
7.841490239573131,-0.2964273197244893,0.023662033842388,-0.18553919139103323,0.9376162235169391,0.0,0.0
7.871495865148683,-0.2668647855056109,0.0185297828674932,-0.15866016594436994,0.8552818180472389,0.0,0.0
7.901501490724234,-0.2371800568461946,0.014158354603948,-0.13413606115959598,0.7806054653513813,0.0,0.0
